municipio,fecha_matrimonio,anio_registro,mes_registro,edad_div1,edad_div2,sexo_div1,sexo_div2,dia_registro
30,21/01/2019,2024,6,32,29,M,F,24
19,21/10/1994,2024,6,64,54,M,F,24
35,15/06/2007,2024,6,36,35,M,F,24
33,12/12/2007,2024,6,39,33,M,F,24
18,29/11/2017,2024,6,53,46,M,F,25
29,15/12/2000,2024,6,49,47,M,F,25
36,8/5/2014,2024,6,38,35,M,F,25
18,9/12/2009,2024,6,39,43,M,F,25
43,29/09/1994,2024,6,52,49,M,F,25
55,5/4/2013,2024,6,33,28,M,F,25
18,21/02/2005,2024,6,30,31,M,F,25
18,17/02/2011,2024,6,39,36,M,F,25
18,5/1/2008,2024,6,39,41,M,F,25
29,9/10/1976,2024,6,67,72,M,F,25
30,10/10/1990,2024,6,64,59,M,F,25
18,9/11/1984,2024,6,59,60,M,F,25
18,2/1/2015,2024,6,51,38,M,F,25
18,25/01/2007,2024,6,64,64,M,F,25
35,2/9/2016,2024,6,29,30,M,F,25
47,19/08/2000,2024,6,55,44,M,F,25
58,31/10/2013,2024,6,47,38,M,F,25
55,13/12/2004,2024,6,46,45,M,F,25
42,21/07/1994,2024,6,50,48,M,F,25
43,18/11/2016,2024,6,34,26,M,F,25
29,30/09/2022,2024,6,46,37,M,F,25
17,19/11/2004,2024,6,40,38,M,F,25
30,30/05/2011,2024,6,35,31,M,F,26
30,25/02/2000,2024,6,53,54,M,F,26
30,29/04/1998,2024,6,50,50,M,F,26
30,6/12/1988,2024,6,56,52,M,F,26
55,22/09/2010,2024,6,40,39,M,F,26
30,10/4/1997,2024,6,53,45,M,F,26
17,11/10/1990,2024,6,55,55,M,F,26
30,3/12/2003,2024,6,52,48,M,F,26
2,9/12/2010,2024,6,34,33,M,F,26
18,30/04/2014,2024,6,33,34,M,F,26
42,31/03/2017,2024,6,34,34,M,F,26
55,29/09/1990,2024,6,57,51,M,F,26
29,5/12/1992,2024,6,56,57,M,F,26
30,18/12/2010,2024,6,42,44,M,F,26
18,14/12/2016,2024,6,39,28,M,F,26
42,14/02/2013,2024,6,34,31,M,F,26
55,21/04/2014,2024,6,57,53,M,F,26
18,1/3/1999,2024,6,50,40,M,F,26
30,31/05/2013,2024,6,43,42,M,F,26
64,15/08/2011,2024,6,40,36,M,F,26
30,20/03/2003,2024,6,51,49,M,F,26
18,23/11/2007,2024,6,49,43,M,F,26
30,7/12/1995,2024,6,52,56,M,F,26
35,14/10/2020,2024,6,26,25,M,F,26
16,21/10/2011,2024,6,33,31,M,F,26
16,10/6/2000,2024,6,43,42,M,F,26
72,24/08/2001,2024,6,50,41,M,F,27
36,7/9/2001,2024,6,53,43,M,F,27
55,9/5/2018,2024,6,80,47,M,F,27
19,26/09/2015,2024,6,31,33,M,F,27
2,7/9/1999,2024,6,,61,M,F,27
17,23/01/2015,2024,6,52,50,M,F,27
30,23/10/2007,2024,6,54,43,M,F,27
29,4/5/2005,2024,6,40,38,M,F,27
30,5/12/2013,2024,6,40,43,M,F,27
29,21/03/2004,2024,6,79,49,M,F,27
42,21/09/1989,2024,6,50,52,M,F,27
18,4/3/2005,2024,6,45,48,M,F,27
18,15/11/2007,2024,6,45,40,M,F,27
30,7/9/2000,2024,6,47,46,M,F,27
35,8/7/2011,2024,6,31,29,M,F,27
30,1/10/2008,2024,6,43,41,M,F,27
21,8/5/2010,2024,6,44,40,M,F,27
29,27/09/1990,2024,6,55,56,M,F,27
58,1/9/2017,2024,6,42,40,M,F,27
30,22/04/2010,2024,6,40,38,M,F,27
33,7/5/1992,2024,6,61,57,M,F,27
25,2/12/1991,2024,6,53,53,M,F,27
18,20/09/2005,2024,6,45,45,M,F,27
30,4/5/1990,2024,6,53,50,M,F,27
48,29/06/2012,2024,6,31,29,M,F,27
30,22/11/2008,2024,6,55,56,M,F,28
35,26/05/2006,2024,6,38,37,M,F,28
30,3/4/2018,2024,6,36,35,M,F,28
30,22/02/1995,2024,6,48,46,M,F,28
30,22/06/2004,2024,6,41,39,M,F,28
30,27/12/1996,2024,6,53,51,M,F,28
30,30/10/2006,2024,6,44,42,M,F,28
30,24/09/1991,2024,6,56,56,M,F,28
30,14/03/2022,2024,6,27,21,M,F,28
30,22/03/2011,2024,6,51,49,M,F,28
42,19/09/1984,2024,6,60,58,M,F,28
30,9/5/2016,2024,6,0,31,M,F,28
30,27/06/2019,2024,6,67,45,M,F,28
30,27/11/2008,2024,6,43,45,M,F,28
30,11/2/2015,2024,6,32,29,M,F,28
30,12/9/2007,2024,6,44,50,M,F,28
43,27/10/1978,2024,6,66,61,M,F,28
43,13/09/2011,2024,6,28,32,M,F,28
29,23/06/2018,2024,6,31,32,M,F,28
30,10/10/2012,2024,6,30,31,M,F,28
72,13/04/2002,2024,6,49,45,M,F,28
42,22/11/1991,2024,6,55,60,M,F,28
18,12/2/2019,2024,6,44,34,M,F,28
55,12/10/2020,2024,6,50,42,M,F,28
30,14/02/2018,2024,6,33,28,M,F,28
55,15/12/1980,2024,6,71,58,M,F,28
30,12/1/2016,2024,6,39,41,M,F,28
35,17/12/1997,2024,6,58,57,M,F,28
30,15/01/2010,2024,6,38,38,M,F,28
30,24/03/2018,2024,6,32,34,M,F,29
30,4/7/2002,2024,6,60,56,M,F,29
30,4/9/2013,2024,6,28,26,M,F,29
68,27/07/2021,2024,6,29,29,M,F,30
29,20/05/2021,2024,6,25,25,M,F,30
29,1/6/2007,2024,6,41,37,M,F,30
30,14/10/2019,2024,7,46,32,M,F,1
55,23/11/2016,2024,7,56,50,M,F,1
29,28/01/2013,2024,7,38,38,M,F,1
42,1/6/2007,2024,7,40,38,M,F,1
29,23/03/2012,2024,7,40,38,M,F,1
19,13/08/1999,2024,7,44,43,M,F,1
30,20/05/2002,2024,7,63,55,M,F,1
29,13/05/2008,2024,7,39,43,M,F,1
42,13/12/2007,2024,7,43,44,M,F,1
29,28/11/2013,2024,7,29,28,M,F,1
30,26/06/2002,2024,7,50,46,M,F,1
29,2/12/1994,2024,7,52,53,M,F,1
21,22/10/2011,2024,7,33,30,M,F,1
36,2/12/2016,2024,7,32,29,M,F,2
42,9/11/2018,2024,7,47,32,M,F,2
19,30/01/2001,2024,7,41,40,M,F,2
55,8/2/2008,2024,7,46,47,M,F,2
30,,2024,7,46,46,M,F,2
55,24/11/1990,2024,7,57,56,M,F,2
42,4/1/2006,2024,7,41,38,M,F,2
55,14/06/2018,2024,7,31,30,M,F,2
43,17/08/1994,2024,7,52,47,M,F,2
33,27/08/1993,2024,7,57,50,M,F,2
55,11/5/1998,2024,7,47,43,M,F,2
48,18/09/2007,2024,7,37,32,M,F,2
25,8/5/2020,2024,7,44,58,M,F,2
18,16/06/2010,2024,7,39,37,M,F,2
35,15/12/2014,2024,7,38,29,M,F,3
33,8/7/1999,2024,7,53,56,M,F,3
30,6/3/2020,2024,7,35,33,M,F,3
55,15/08/2016,2024,7,29,27,M,F,3
2,18/04/2016,2024,7,39,44,M,F,3
30,11/1/2018,2024,7,36,25,M,F,3
26,25/05/2007,2024,7,38,45,M,F,3
56,4/4/2016,2024,7,35,33,M,F,3
30,4/12/1990,2024,7,55,57,M,F,3
55,2/7/2003,2024,7,55,51,M,F,3
29,20/11/2013,2024,7,29,35,M,F,3
26,9/3/1982,2024,7,61,59,M,F,3
42,18/05/1999,2024,7,50,44,M,F,3
30,2/4/2016,2024,7,32,32,M,F,3
43,8/8/2014,2024,7,31,32,M,F,3
55,18/05/2007,2024,7,41,35,M,F,3
43,21/12/2001,2024,7,46,40,M,F,3
42,18/01/2013,2024,7,77,48,M,F,3
29,5/4/1990,2024,7,61,56,M,F,3
17,14/12/1999,2024,7,49,40,M,F,3
18,28/08/2008,2024,7,41,38,M,F,3
66,10/12/1993,2024,7,51,48,M,F,3
3,13/09/2012,2024,7,35,36,F,F,3
45,20/03/1999,2024,7,54,52,M,F,3
41,10/9/1996,2024,7,50,53,M,F,4
18,2/4/2001,2024,7,42,42,M,F,4
41,7/3/1997,2024,7,42,46,F,M,4
36,11/6/1996,2024,7,47,46,M,F,4
29,30/01/2004,2024,7,39,38,M,F,4
43,7/9/2001,2024,7,49,38,M,F,4
30,16/06/1986,2024,7,58,57,M,F,4
55,9/11/1984,2024,7,63,59,M,F,4
43,11/1/2010,2024,7,37,35,M,F,4
30,28/09/2013,2024,7,46,40,M,F,4
29,1/8/2014,2024,7,39,43,M,F,4
26,9/12/2008,2024,7,42,39,M,F,4
43,7/3/2005,2024,7,37,36,M,F,4
18,17/04/1994,2024,7,56,53,M,F,4
18,11/9/2018,2024,7,26,23,M,F,4
30,20/08/1984,2024,7,68,64,M,F,4
29,5/6/1998,2024,7,55,56,M,F,4
17,19/06/2003,2024,7,52,58,M,F,4
30,16/06/2016,2024,7,43,43,M,F,4
52,12/1/1985,2024,7,61,55,M,F,4
30,20/02/2012,2024,7,55,39,M,F,4
18,12/9/1996,2024,7,50,52,M,F,4
33,19/06/2003,2024,7,48,46,M,F,4
18,14/06/2019,2024,7,28,24,M,F,4
16,30/06/1989,2024,7,58,52,M,F,4
18,25/05/2018,2024,7,32,30,M,F,4
2,20/03/1997,2024,7,50,51,M,F,4
55,29/10/2010,2024,7,36,34,M,F,4
29,16/12/2014,2024,7,34,31,M,F,4
70,31/05/2010,2024,7,44,52,M,F,4
55,11/6/1997,2024,7,0,70,M,F,4
29,17/01/2002,2024,7,45,42,M,F,4
18,30/08/1985,2024,7,58,58,M,F,4
18,9/4/2013,2024,7,32,33,M,F,4
18,27/02/1998,2024,7,61,55,M,F,4
30,17/02/2010,2024,7,52,51,M,F,4
55,4/5/2002,2024,7,42,41,M,F,4
18,31/05/2002,2024,7,47,42,M,F,4
12,11/12/1987,2024,7,58,59,M,F,5
30,10/8/2001,2024,7,54,51,M,F,5
42,5/2/2019,2024,7,28,23,M,F,5
26,10/12/1998,2024,7,53,50,M,F,5
43,19/06/2018,2024,7,29,26,M,F,5
18,12/12/1976,2024,7,69,67,M,F,5
30,2/9/2008,2024,7,81,60,M,F,5
2,14/02/2013,2024,7,39,31,M,F,5
55,26/05/2008,2024,7,34,33,M,F,5
29,26/11/2008,2024,7,41,40,M,F,5
42,10/12/2007,2024,7,44,35,M,F,5
33,16/11/2018,2024,7,42,40,M,F,5
18,31/08/1985,2024,7,60,58,M,F,5
18,25/02/1994,2024,7,67,61,M,F,5
43,26/11/2008,2024,7,35,32,M,F,5
18,11/7/2016,2024,7,41,38,M,F,5
30,24/11/2006,2024,7,50,49,M,F,5
30,19/03/2004,2024,7,40,41,M,F,5
43,15/07/1998,2024,7,51,45,M,F,5
18,12/2/2013,2024,7,42,32,M,F,5
19,16/01/2012,2024,7,42,38,M,F,5
18,22/12/1995,2024,7,83,68,M,F,5
30,16/02/2017,2024,7,30,28,M,F,5
27,26/08/2022,2024,7,42,37,M,F,5
30,11/4/2022,2024,7,71,21,M,F,5
30,14/12/2018,2024,7,32,26,M,F,5
33,17/12/2014,2024,7,60,53,M,F,8
30,25/02/2002,2024,7,49,49,M,F,8
2,21/05/2015,2024,7,33,30,M,F,8
43,16/11/2022,2024,7,24,24,M,F,8
30,15/10/2005,2024,7,48,42,M,F,8
43,28/10/1994,2024,7,59,56,M,F,8
30,31/08/2011,2024,7,32,29,M,F,8
43,26/08/2009,2024,7,38,37,M,F,8
30,22/06/2001,2024,7,48,41,M,F,8
30,6/7/2012,2024,7,43,42,M,F,8
30,20/02/2020,2024,7,36,34,M,F,8
58,6/9/2021,2024,7,73,64,M,F,8
42,31/07/2019,2024,7,29,29,M,F,8
30,28/03/2023,2024,7,63,48,M,F,8
35,2/2/2018,2024,7,65,65,M,F,8
18,11/7/1997,2024,7,47,45,M,F,8
30,1/11/2010,2024,7,41,34,M,F,8
30,5/4/2001,2024,7,49,44,M,F,8
17,30/09/2008,2024,7,43,36,M,F,8
42,11/5/1998,2024,7,52,49,M,F,8
66,24/10/1987,2024,7,54,51,M,F,8
35,19/08/1991,2024,7,49,47,M,F,8
11,20/05/2010,2024,7,54,43,M,F,8
42,18/09/1987,2024,7,62,61,M,F,8
20,28/11/1999,2024,7,47,47,F,F,8
30,25/02/2000,2024,7,47,46,M,F,8
3,9/1/2004,2024,7,49,41,M,F,8
30,25/10/2013,2024,7,37,32,M,F,8
30,12/2/2013,2024,7,33,40,M,F,8
30,22/03/2011,2024,7,52,52,M,F,8
30,5/2/2015,2024,7,41,39,M,F,8
20,14/12/1991,2024,7,59,48,M,F,8
30,8/9/1986,2024,7,65,58,M,F,8
29,30/04/2017,2024,7,30,28,M,F,8
23,1/8/2020,2024,7,50,26,M,F,8
55,13/12/2023,2024,7,86,69,M,F,9
36,21/09/2004,2024,7,57,45,M,I,9
43,12/9/1968,2024,7,77,76,M,F,9
18,6/7/2012,2024,7,32,33,M,F,9
52,24/03/1990,2024,7,58,54,M,F,9
55,15/01/2010,2024,7,41,39,M,F,9
43,13/11/1998,2024,7,51,44,M,F,9
43,6/4/1987,2024,7,73,68,M,F,9
43,17/09/2020,2024,7,56,63,M,F,9
42,18/02/2005,2024,7,38,35,M,F,9
30,10/9/1986,2024,7,58,54,M,F,9
30,15/01/2009,2024,7,53,44,M,F,9
55,8/7/2003,2024,7,49,45,M,F,9
2,12/12/2013,2024,7,67,42,M,F,9
17,3/4/1998,2024,7,47,46,M,F,9
21,18/01/2020,2024,7,28,29,M,F,9
59,17/06/2008,2024,7,39,32,M,F,9
35,12/12/2008,2024,7,36,37,M,F,9
30,23/02/2011,2024,7,38,37,M,F,9
2,28/02/2002,2024,7,53,40,M,F,10
30,11/4/2000,2024,7,48,47,M,F,10
36,7/5/2021,2024,7,38,30,M,F,10
18,10/12/1982,2024,7,61,62,M,F,10
43,12/7/2005,2024,7,58,47,M,F,10
30,24/10/2014,2024,7,38,33,M,F,10
55,7/8/2014,2024,7,48,58,M,F,10
43,26/10/2012,2024,7,47,43,M,F,10
62,29/07/1999,2024,7,44,43,M,F,10
55,4/7/2006,2024,7,43,40,M,F,10
55,2/8/2010,2024,7,49,42,M,F,10
58,25/10/2019,2024,7,54,42,M,F,10
18,20/01/1989,2024,7,59,58,M,F,10
42,11/2/2014,2024,7,32,32,M,F,10
55,19/02/2016,2024,7,32,28,M,F,10
27,4/3/2019,2024,7,27,42,M,F,10
48,2/6/2000,2024,7,55,50,M,F,10
66,15/06/1991,2024,7,66,52,M,F,10
42,9/4/2013,2024,7,33,33,M,F,10
21,24/07/2021,2024,7,31,28,M,F,10
55,15/01/2021,2024,7,41,21,M,F,10
18,24/10/1997,2024,7,45,43,M,F,10
48,24/05/2008,2024,7,36,36,M,F,10
48,14/09/2010,2024,7,49,36,M,F,10
29,4/10/2014,2024,7,37,32,M,F,10
55,1/9/2023,2024,7,23,20,M,F,11
42,31/05/1996,2024,7,49,51,M,F,11
36,5/12/2016,2024,7,41,35,M,F,11
18,15/03/2018,2024,7,29,26,M,F,11
18,2/9/2019,2024,7,37,31,M,F,11
30,29/11/2012,2024,7,33,34,M,F,11
2,27/02/2020,2024,7,41,53,M,F,11
43,24/01/2003,2024,7,46,38,M,F,11
30,28/03/2014,2024,7,39,32,M,F,11
18,12/11/2010,2024,7,43,44,M,F,11
30,5/10/1982,2024,7,67,64,M,F,11
55,15/08/2002,2024,7,39,39,M,F,11
30,26/02/2022,2024,7,31,28,M,F,11
42,1/3/1995,2024,7,49,45,M,F,11
30,3/8/2010,2024,7,48,49,M,F,11
66,20/03/2010,2024,7,47,42,M,F,11
55,12/2/2015,2024,7,42,38,M,F,11
30,19/06/2017,2024,7,53,39,M,F,11
16,28/12/1976,2024,7,66,65,M,F,11
30,24/10/2016,2024,7,27,27,M,F,11
42,18/10/1999,2024,7,49,46,M,F,11
30,10/3/2004,2024,7,44,38,M,F,11
19,12/12/2020,2024,7,57,43,M,F,11
30,25/11/2022,2024,7,31,30,M,F,11
29,10/8/2012,2024,7,40,38,M,F,11
18,16/05/1991,2024,7,58,51,M,F,12
30,17/09/2015,2024,7,33,29,M,F,12
48,12/6/2000,2024,7,51,49,M,F,12
30,2/1/1978,2024,7,68,68,M,F,12
43,19/01/2016,2024,7,29,28,M,F,12
30,1/11/2002,2024,7,52,51,M,F,12
2,4/12/2014,2024,7,31,28,M,F,12
30,23/05/1980,2024,7,63,59,M,F,12
30,28/07/1995,2024,7,51,54,M,F,12
25,15/10/2010,2024,7,40,37,M,F,12
30,21/07/2017,2024,7,32,29,M,F,12
42,4/7/2019,2024,7,27,31,M,F,12
30,23/11/2018,2024,7,32,26,M,F,12
30,25/09/1987,2024,7,58,57,M,F,12
30,10/10/2001,2024,7,47,46,M,F,12
72,9/5/1991,2024,7,,,M,F,12
72,9/5/1991,2024,7,51,50,M,F,12
30,23/11/1991,2024,7,58,57,M,F,12
30,19/04/2007,2024,7,45,45,M,F,12
42,27/10/2023,2024,7,31,32,M,F,12
25,23/09/1975,2024,7,70,68,M,F,12
37,19/06/2008,2024,7,48,48,M,F,12
42,21/01/1999,2024,7,51,47,M,F,12
30,29/09/1997,2024,7,53,54,M,F,15
18,12/5/2016,2024,7,32,30,M,F,15
36,15/02/2017,2024,7,30,26,M,F,15
30,23/11/2023,2024,7,65,23,M,F,15
26,14/02/2020,2024,7,37,25,M,F,15
26,,2024,7,,,,,15
38,15/06/1991,2024,7,52,53,M,F,15
30,8/4/2022,2024,7,30,27,M,F,15
42,31/12/2004,2024,7,39,38,M,F,15
33,30/01/1966,2024,7,76,73,M,F,15
43,6/12/2006,2024,7,45,39,M,F,15
23,17/06/2011,2024,7,36,30,M,F,15
18,4/10/2018,2024,7,27,27,M,F,15
43,13/06/1997,2024,7,49,46,M,F,15
18,2/2/1990,2024,7,59,56,M,F,15
30,14/07/2008,2024,7,41,39,M,F,15
14,18/07/2003,2024,7,46,39,M,F,15
18,9/5/1997,2024,7,48,45,M,F,15
30,10/2/2017,2024,7,41,30,M,F,15
35,12/5/2010,2024,7,36,34,M,F,15
30,5/6/1998,2024,7,60,54,M,F,15
18,7/12/2005,2024,7,42,36,M,F,15
30,31/10/2023,2024,7,36,23,M,F,15
30,31/07/2015,2024,7,34,32,M,F,15
30,4/1/1999,2024,7,48,48,M,F,15
30,1/5/1999,2024,7,50,48,M,F,15
30,20/06/2000,2024,7,43,42,M,F,15
30,15/12/2000,2024,7,49,48,M,F,15
30,3/4/2014,2024,7,39,38,M,F,15
3,29/03/2010,2024,7,36,31,M,F,15
30,14/06/1994,2024,7,30,31,M,F,15
30,2/6/1997,2024,7,53,47,M,F,15
25,15/08/2014,2024,7,36,36,M,F,15
21,22/10/2018,2024,7,31,40,M,F,15
30,14/11/2003,2024,7,52,47,M,F,15
29,16/06/2023,2024,7,27,28,M,F,16
18,18/10/2000,2024,7,45,42,M,F,16
43,9/10/2008,2024,7,39,37,M,F,16
30,6/2/2002,2024,7,50,46,M,F,16
18,9/6/2006,2024,7,35,35,M,F,16
55,24/10/2008,2024,7,35,32,M,F,16
18,28/07/1989,2024,7,58,59,M,F,16
18,29/01/2011,2024,7,42,39,M,F,16
55,19/12/2018,2024,7,35,39,M,F,16
55,6/6/2014,2024,7,44,41,M,F,16
2,13/09/2012,2024,7,34,28,M,F,16
18,12/4/1995,2024,7,53,47,M,F,16
18,3/5/2003,2024,7,47,42,M,F,16
30,12/11/2014,2024,7,45,42,M,F,16
43,9/2/2005,2024,7,54,52,M,F,16
43,18/04/2007,2024,7,38,34,M,F,16
30,1/3/2022,2024,7,65,55,M,F,16
55,28/08/2003,2024,7,54,46,M,F,16
25,27/05/2022,2024,7,32,31,M,F,16
43,12/6/1992,2024,7,54,54,M,F,16
26,30/10/2016,2024,7,25,26,M,F,16
42,14/09/1970,2024,7,73,69,M,F,16
35,23/02/2015,2024,7,28,28,M,F,16
30,21/05/2018,2024,7,32,40,M,F,16
42,3/7/1997,2024,7,56,59,M,F,16
30,28/02/1995,2024,7,52,52,M,F,16
30,27/04/2006,2024,7,59,53,M,F,16
30,4/4/2014,2024,7,42,38,M,F,16
30,20/05/2010,2024,7,39,38,M,F,16
17,14/09/2005,2024,7,50,46,M,F,16
58,15/11/2002,2024,7,42,52,M,F,16
16,7/8/1986,2024,7,59,,M,F,16
29,15/02/2018,2024,7,36,35,M,F,16
30,9/8/2002,2024,7,41,43,M,F,16
30,16/02/2008,2024,7,35,36,M,F,16
18,12/6/2009,2024,7,38,41,M,F,17
47,27/05/2020,2024,7,35,30,M,F,17
21,15/08/2000,2024,7,49,54,M,F,17
18,25/10/2013,2024,7,38,38,M,F,18
64,24/10/2014,2024,7,41,38,M,F,18
64,24/10/2014,2024,7,41,38,M,F,18
55,19/09/2008,2024,7,49,44,M,F,18
30,5/5/2009,2024,7,42,42,M,F,18
33,16/06/1995,2024,7,51,48,M,F,18
35,3/11/2022,2024,7,25,36,M,F,18
30,29/08/2012,2024,7,33,31,M,F,18
30,10/9/1996,2024,7,47,46,M,F,18
58,13/02/2014,2024,7,30,30,M,F,18
30,7/2/2002,2024,7,64,45,M,F,18
18,27/12/2009,2024,7,36,33,M,F,18
66,20/12/2008,2024,7,58,50,M,F,18
47,5/9/2014,2024,7,34,32,M,F,18
30,2/9/2007,2024,7,42,46,M,F,18
42,27/03/1993,2024,7,59,57,M,F,18
18,29/12/2010,2024,7,39,36,M,F,18
30,19/04/2016,2024,7,65,49,M,F,18
30,26/03/2006,2024,7,51,50,M,F,18
29,6/12/2018,2024,7,25,,M,F,18
55,16/02/2010,2024,7,39,46,M,F,19
55,4/4/2016,2024,7,37,34,M,F,19
42,29/04/1991,2024,7,67,49,M,F,19
42,10/2/2012,2024,7,39,31,M,F,19
18,19/07/2014,2024,7,37,42,M,F,19
42,27/12/2005,2024,7,49,45,M,F,19
30,23/02/2023,2024,7,27,29,M,F,19
30,19/04/2000,2024,7,43,41,M,F,19
30,6/12/2019,2024,7,36,51,F,F,19
30,7/8/2012,2024,7,39,37,M,F,19
42,2/7/1981,2024,7,65,65,M,F,19
30,5/4/2017,2024,7,37,37,M,F,19
30,4/9/1998,2024,7,50,51,M,F,19
30,7/9/2021,2024,7,61,63,M,F,19
14,28/03/2018,2024,7,47,47,M,M,19
30,22/10/2021,2024,7,30,23,M,F,19
30,18/01/2001,2024,7,61,50,M,F,19
19,18/05/2021,2024,7,40,26,M,F,19
35,20/09/2017,2024,7,34,33,M,F,19
33,27/01/1995,2024,7,55,51,M,F,21
19,7/1/2013,2024,7,36,33,M,F,22
55,12/7/1991,2024,7,53,53,M,F,23
42,27/11/2021,2024,7,22,22,M,F,23
21,9/9/2011,2024,7,33,31,M,F,23
38,13/09/2016,2024,7,31,34,M,F,23
55,20/01/2017,2024,7,47,0,M,F,24
55,17/04/2013,2024,7,49,38,M,F,24
30,19/08/2022,2024,7,61,50,M,F,24
2,16/04/2019,2024,7,30,25,M,F,24
19,3/7/1981,2024,7,63,61,M,F,24
30,10/11/2014,2024,7,33,34,M,F,24
30,16/08/2011,2024,7,57,41,M,F,24
30,12/4/2018,2024,7,39,40,M,F,24
30,23/02/2009,2024,7,44,45,M,F,24
30,6/12/2001,2024,7,48,51,M,F,24
16,1/9/2017,2024,7,30,25,M,F,24
30,15/08/2012,2024,7,29,29,M,F,24
2,8/7/1997,2024,7,46,44,M,F,24
2,26/10/2006,2024,7,38,37,M,F,24
18,25/01/2006,2024,7,60,50,M,F,25
18,14/02/2017,2024,7,34,26,M,F,25
12,8/6/2000,2024,7,43,47,M,F,25
18,12/11/2018,2024,7,40,34,M,F,25
72,30/10/2008,2024,7,48,40,M,F,25
18,3/12/2004,2024,7,48,38,M,F,25
55,20/04/2011,2024,7,38,35,M,F,25
12,17/01/2020,2024,7,33,34,M,F,25
18,4/5/1988,2024,7,56,56,M,F,25
42,28/09/1990,2024,7,57,53,M,F,25
18,2/10/2017,2024,7,31,27,M,F,25
55,26/05/2014,2024,7,35,35,M,F,25
14,28/03/2018,2024,7,48,47,M,F,25
18,19/05/2005,2024,7,51,52,M,F,25
18,23/09/2002,2024,7,41,43,M,F,25
30,12/3/2022,2024,7,39,36,M,F,25
30,23/12/1995,2024,7,54,51,M,F,25
30,18/12/2005,2024,7,45,46,M,F,25
30,22/03/2000,2024,7,48,45,M,F,25
18,28/04/2004,2024,7,40,38,M,F,25
30,21/05/2010,2024,7,39,37,M,F,25
30,21/03/2009,2024,7,45,39,M,F,25
18,15/04/2016,2024,7,35,26,M,F,25
30,10/8/2009,2024,7,38,41,M,F,25
30,18/01/2019,2024,7,54,41,M,F,25
30,12/12/2011,2024,7,52,40,M,F,26
30,26/08/1996,2024,7,51,60,M,F,26
55,27/03/2009,2024,7,38,36,M,F,26
30,31/01/1990,2024,7,52,54,M,F,26
30,23/03/2018,2024,7,35,28,M,F,26
30,11/4/2014,2024,7,34,36,M,F,26
30,3/12/2021,2024,7,33,34,F,F,26
3,2/1/1980,2024,7,75,68,M,F,26
27,5/8/1998,2024,7,50,,M,F,27
30,4/11/1989,2024,7,59,52,M,F,29
30,12/8/2016,2024,7,33,34,M,F,29
47,8/8/2011,2024,7,42,40,M,F,29
55,13/12/2021,2024,7,35,31,M,F,29
19,11/8/2012,2024,7,40,33,M,F,29
30,4/2/1995,2024,7,49,49,M,F,29
30,11/6/2019,2024,7,36,35,M,F,29
30,6/5/1986,2024,7,58,55,M,F,29
30,21/02/2018,2024,7,36,27,M,F,29
30,10/8/2011,2024,7,38,40,M,F,29
30,3/3/1975,2024,7,68,68,M,F,29
30,12/7/2001,2024,7,49,49,M,F,29
30,9/2/2015,2024,7,30,27,M,F,29
30,28/05/1995,2024,7,53,50,M,F,29
30,20/07/1991,2024,1,23,25,M,F,17
30,4/10/1999,2024,1,,,M,F,9
55,6/8/2004,2024,7,43,51,M,F,30
55,31/05/2021,2024,7,28,23,M,F,30
55,10/7/2015,2024,7,39,37,M,F,30
55,19/09/1997,2024,2,41,38,M,F,20
30,3/2/1994,2024,7,58,59,M,F,31
30,4/5/2006,2024,7,43,43,M,F,31
30,2/5/2014,2024,7,39,42,M,F,31
30,28/08/2020,2024,7,32,33,M,F,31
30,18/03/2005,2024,7,49,41,M,F,31
18,1/6/2020,2024,7,28,26,M,F,31
35,13/12/2012,2024,7,47,38,M,F,31
33,4/2/2002,2024,7,42,40,M,F,31
55,7/1/2013,2024,8,70,59,M,F,1
55,12/3/2021,2024,8,26,26,M,F,1
42,11/3/2000,2024,8,44,44,M,F,1
55,21/10/2009,2024,8,37,32,M,F,1
55,6/9/2016,2024,8,44,47,M,F,1
30,2/2/2004,2024,6,38,40,M,F,29
55,14/06/2017,2024,8,32,28,M,F,2
30,24/03/2021,2024,8,55,61,M,F,2
30,28/02/2004,2024,4,39,37,M,F,17
29,7/12/1990,2024,8,54,52,M,F,3
29,23/07/2002,2024,8,49,40,M,F,3
30,9/12/2004,2024,8,49,53,M,F,5
18,27/04/2007,2024,8,47,43,M,F,5
18,7/4/2011,2024,8,39,46,M,F,5
18,2/12/1988,2024,8,76,74,M,F,5
18,2/12/1976,2024,8,74,74,M,F,5
2,3/3/1990,2024,8,64,54,M,F,5
43,23/04/2015,2024,8,28,28,M,F,6
30,15/03/1991,2024,8,57,53,M,F,6
18,22/12/2021,2024,8,28,32,M,F,6
26,2/4/2001,2024,8,56,60,M,F,6
42,29/09/2003,2024,8,41,46,M,F,6
25,6/7/2018,2024,8,50,36,M,F,6
30,12/2/2018,2024,8,35,29,M,F,6
43,24/03/2003,2024,8,46,42,M,F,6
42,10/1/2019,2024,8,35,30,M,F,6
30,,2024,8,31,31,M,F,6
30,5/4/2001,2024,8,48,40,M,F,6
2,4/7/1987,2024,8,59,54,M,F,6
55,27/09/2005,2024,8,44,37,M,F,6
29,19/10/1974,2024,8,73,71,M,F,6
35,16/12/2005,2024,8,40,44,M,F,6
30,23/08/1994,2024,8,66,54,M,F,6
30,14/02/1997,2024,8,57,56,M,F,6
