municipio,fecha_matrimonio,año_registro,mes_registro,edad_div1,edad_div2,sexo_div1,sexo_div2,dia_registro
18,11/02/2014,2020,10,29,22,M,F,6
18,20/05/1999,2020,10,48,48,M,F,6
55,04/08/2014,2020,10,37,35,M,F,6
29,08/07/2009,2020,10,,33,M,F,6
30,10/02/1992,2020,10,48,48,M,F,5
18,23/05/1989,2020,10,62,61,M,F,6
29,30/01/2002,2020,10,46,45,M,F,6
42,20/04/2006,2020,10,32,36,M,F,6
30,08/05/2008,2020,10,45,39,M,F,6
19,31/12/1991,2020,10,57,48,M,F,6
30,11/11/2016,2020,10,44,45,M,F,6
47,21/11/2014,2020,10,29,28,M,F,6
42,19/02/1978,2020,10,62,59,M,F,6
18,16/08/1991,2020,10,57,47,M,F,6
30,04/05/1998,2020,10,49,43,M,F,6
55,23/04/2008,2020,10,36,32,M,F,6
30,15/07/1983,2020,10,59,57,M,F,6
55,02/10/1998,2020,10,49,44,M,F,7
30,28/11/1995,2020,10,47,46,M,F,7
30,23/06/2011,2020,10,46,33,M,F,7
55,01/06/2018,2020,10,29,40,M,F,7
43,03/04/1989,2020,10,62,49,M,F,7
55,28/12/2006,2020,10,50,48,M,F,7
29,07/07/1992,2020,10,59,53,M,F,7
43,25/05/2018,2020,10,22,23,M,F,7
36,21/10/2011,2020,10,33,34,M,F,7
30,15/10/1994,2020,10,49,48,M,F,7
42,30/04/2014,2020,10,58,47,M,F,7
55,08/03/1991,2020,10,56,49,M,F,7
55,23/03/2000,2020,10,48,50,M,F,7
18,01/08/2012,2020,10,42,46,M,F,7
30,05/06/1999,2020,10,45,42,M,F,7
55,21/08/1997,2020,10,40,40,M,F,7
17,04/11/2004,2020,10,69,32,M,F,8
18,30/10/2007,2020,10,39,38,M,F,8
19,27/08/2016,2020,10,32,27,M,F,8
18,12/05/1989,2020,10,54,53,M,F,8
30,16/12/2005,2020,10,52,46,M,F,8
42,06/11/2012,2020,10,42,40,M,F,8
30,15/12/1992,2020,10,47,47,M,F,8
43,07/11/2007,2020,10,31,29,M,F,8
30,26/01/1990,2020,10,52,53,M,F,8
66,04/02/2012,2020,10,34,32,M,F,8
3,27/08/1999,2020,10,42,44,M,F,8
55,29/11/2003,2020,10,42,38,M,F,8
18,08/06/1988,2020,10,58,52,M,F,8
43,26/01/2010,2020,10,34,33,M,F,8
29,28/06/2014,2020,10,44,31,M,F,8
42,30/06/2006,2020,10,36,33,M,F,8
30,07/04/2006,2020,10,50,47,M,F,8
18,01/11/2006,2020,10,63,48,M,F,8
18,03/01/2006,2020,10,38,37,M,F,8
58,12/09/2008,2020,10,32,36,M,F,8
55,02/03/1993,2020,10,50,48,M,F,8
18,12/12/1984,2020,10,59,57,M,F,8
18,23/05/2003,2020,10,42,39,M,F,8
18,03/06/2009,2020,10,36,37,M,F,8
18,21/05/1999,2020,10,42,41,M,F,8
17,22/03/2007,2020,10,34,36,M,F,8
55,15/06/2007,2020,10,32,30,M,F,9
30,12/01/2006,2020,10,41,38,M,F,9
30,15/04/2011,2020,10,37,34,M,F,9
33,17/09/1999,2020,10,41,38,M,F,9
42,21/04/2009,2020,10,37,37,M,F,9
48,24/05/2008,2020,10,49,,M,F,9
43,05/10/2001,2020,10,45,36,M,F,9
26,18/08/2004,2020,10,37,36,M,F,9
19,04/09/2009,2020,10,32,28,M,F,9
18,24/05/2008,2020,10,39,33,M,F,9
55,12/08/1993,2020,10,50,47,M,F,9
43,16/10/2004,2020,10,46,43,M,F,9
18,03/02/2006,2020,10,35,38,M,F,9
35,25/08/2003,2020,10,38,42,M,F,9
2,10/07/1995,2020,10,49,50,M,F,9
27,19/08/2016,2020,10,27,22,M,F,10
12,12/02/2004,2020,10,41,42,M,F,12
12,23/06/2006,2020,10,35,34,M,F,12
12,03/01/1990,2020,10,63,61,M,F,12
18,20/01/1984,2020,10,56,57,M,F,13
43,18/10/2002,2020,10,39,41,M,F,13
14,05/12/2011,2020,10,53,52,M,F,13
42,11/02/2015,2020,10,46,46,M,F,13
29,28/10/2010,2020,10,34,35,M,F,13
42,15/08/1992,2020,10,47,46,M,F,13
30,25/03/1995,2020,10,51,48,M,F,13
30,18/03/1980,2020,10,57,54,M,F,13
42,09/07/2011,2020,10,29,28,M,F,13
17,10/12/2009,2020,10,54,52,M,F,13
43,20/10/1995,2020,10,46,43,M,F,13
25,12/02/2001,2020,10,41,36,M,F,13
41,24/05/2006,2020,10,49,51,M,F,13
42,05/11/2010,2020,10,32,31,M,F,13
30,26/01/2013,2020,10,38,36,M,F,13
43,27/03/1995,2020,10,51,50,M,F,13
26,21/05/2005,2020,10,44,45,M,F,10
43,06/06/2003,2020,10,42,37,M,F,13
18,28/05/2001,2020,10,51,35,M,F,13
30,28/09/2013,2020,10,36,31,M,F,13
30,31/10/2007,2020,10,44,52,M,F,13
18,13/02/2010,2020,10,46,38,M,F,13
29,24/11/2012,2020,10,29,46,M,F,13
29,06/11/2002,2020,10,41,37,M,F,13
18,14/06/1986,2020,10,60,57,M,F,13
17,23/09/1981,2020,10,68,62,M,F,13
66,16/03/2001,2020,10,39,39,M,F,14
30,06/10/2017,2020,10,22,23,M,F,14
29,21/10/1996,2020,10,45,43,M,F,14
30,09/06/1994,2020,10,45,45,M,F,14
55,17/04/2020,2020,10,69,53,M,F,14
48,24/11/2016,2020,10,48,,M,F,14
29,09/09/2010,2020,10,32,31,M,F,14
43,13/12/2012,2020,10,37,38,M,F,14
30,25/03/2017,2020,10,26,36,M,F,14
38,19/08/2017,2020,10,54,58,M,F,14
30,06/05/1986,2020,10,65,55,M,F,14
3,19/06/1993,2020,10,57,52,M,F,14
55,14/12/2017,2020,10,22,21,M,F,14
30,11/04/2019,2020,10,56,49,M,F,14
30,20/02/2010,2020,10,33,34,M,F,14
42,15/01/1993,2020,10,45,30,M,F,14
43,30/08/2005,2020,10,48,45,M,F,14
18,16/12/1993,2020,10,58,51,M,F,14
30,26/10/2013,2020,10,35,44,M,F,14
43,29/11/2001,2020,10,49,41,M,F,14
30,10/09/1993,2020,10,45,45,M,F,14
30,12/07/2016,2020,10,48,58,M,F,15
18,16/07/2009,2020,10,34,32,M,F,15
14,03/07/2000,2020,10,61,46,M,F,15
30,21/10/1992,2020,10,64,61,M,F,15
29,17/10/2000,2020,10,39,38,M,F,15
30,13/12/2013,2020,10,32,32,M,F,15
17,18/08/2004,2020,10,41,36,M,F,15
43,16/04/2013,2020,10,31,27,M,F,15
30,05/07/1989,2020,10,57,55,M,F,15
36,20/04/2017,2020,10,61,61,M,F,15
43,31/05/2006,2020,10,37,35,M,F,15
43,14/02/2004,2020,10,41,35,M,M,15
18,20/07/1993,2020,10,46,46,M,F,15
42,16/12/1992,2020,10,50,52,M,F,15
18,15/12/2006,2020,10,45,46,M,F,15
55,22/10/1993,2020,10,47,50,M,F,15
55,23/04/2015,2020,10,25,25,M,F,15
30,17/10/2017,2020,10,27,27,M,F,15
30,12/02/2015,2020,10,61,56,M,F,15
30,13/12/1991,2020,10,58,49,M,F,15
30,25/06/2012,2020,10,29,25,M,F,15
42,05/02/1979,2020,10,61,64,M,F,27
21,04/06/2010,2020,10,63,43,M,F,16
18,18/07/2014,2020,10,30,29,M,F,15
16,03/07/2006,2020,10,40,41,M,F,15
42,22/02/2014,2020,10,34,28,M,F,15
36,18/10/2013,2020,10,29,24,M,F,16
43,26/10/1995,2020,10,50,43,M,F,16
43,21/10/1994,2020,10,51,55,M,F,16
48,07/06/2004,2020,10,37,33,M,F,16
18,09/08/2004,2020,10,49,46,M,F,16
30,01/10/2012,2020,10,29,27,M,F,16
43,17/02/2007,2020,10,44,37,M,F,16
19,08/08/1997,2020,10,49,44,M,F,16
55,26/07/2006,2020,10,34,32,M,F,16
16,23/12/1989,2020,10,52,52,M,F,16
29,11/07/1986,2020,10,57,53,M,F,17
18,30/11/2018,2020,10,27,29,M,F,19
33,12/11/2015,2020,10,30,27,M,F,19
17,28/06/1995,2020,10,44,43,M,F,19
29,10/02/2014,2020,10,43,43,M,F,19
42,29/10/2013,2020,10,38,31,M,F,19
30,29/06/1995,2020,10,49,47,M,F,19
18,23/12/2016,2020,10,35,32,M,F,19
43,22/04/1993,2020,10,60,46,M,F,19
19,29/04/1994,2020,10,45,53,M,F,19
18,18/11/1998,2020,10,48,45,M,F,19
30,27/09/1995,2020,10,50,49,M,F,19
13,25/07/1987,2020,10,59,54,M,F,19
30,23/12/2000,2020,10,51,44,M,F,19
30,21/10/2002,2020,10,37,38,M,F,19
18,19/12/1997,2020,10,44,41,M,F,19
18,05/01/2007,2020,10,33,31,F,F,19
30,02/05/2005,2020,10,34,33,M,F,20
30,13/02/1998,2020,10,,61,M,F,20
30,29/11/2013,2020,10,31,33,M,F,19
43,24/10/2001,2020,10,48,42,M,F,20
42,05/02/1999,2020,10,44,46,M,F,20
30,24/07/1998,2020,10,48,45,M,F,20
30,01/03/2013,2020,10,40,36,M,F,20
36,13/09/1996,2020,10,52,52,M,F,20
43,11/12/1985,2020,10,57,62,M,F,20
30,28/11/2007,2020,10,35,30,M,F,20
29,14/10/2014,2020,10,33,34,M,F,20
55,17/06/1993,2020,10,48,47,M,F,20
18,10/05/1991,2020,10,52,52,M,F,20
30,17/08/2006,2020,10,49,39,M,F,20
66,01/11/2004,2020,10,42,40,M,F,20
43,18/10/2004,2020,10,37,34,M,F,20
19,02/05/2012,2020,10,43,36,M,F,20
55,01/04/2015,2020,10,26,23,M,F,20
42,12/12/1991,2020,10,52,45,M,F,20
43,12/04/2013,2020,10,32,33,M,F,20
42,11/08/2017,2020,10,57,45,M,F,20
18,18/08/1978,2020,10,67,63,M,F,20
18,15/12/1997,2020,10,41,41,M,F,21
42,11/05/2007,2020,10,33,33,M,F,21
55,24/03/1986,2020,10,56,53,M,F,21
42,28/01/2000,2020,10,40,42,M,F,21
59,05/08/2008,2020,10,39,40,M,F,21
47,20/02/2012,2020,10,40,46,M,F,21
55,,2020,10,38,34,M,F,21
29,11/05/2005,2020,10,46,35,M,F,21
43,07/11/2007,2020,10,35,33,M,F,21
12,07/09/2018,2020,10,,62,M,F,21
30,11/02/2013,2020,10,49,36,M,F,21
30,01/07/2005,2020,10,51,36,M,F,21
18,25/10/2002,2020,10,62,54,M,F,21
30,03/04/2004,2020,10,46,41,M,F,21
25,20/10/2008,2020,10,48,54,M,F,21
71,21/05/1999,2020,10,52,40,M,F,21
18,12/12/1977,2020,10,62,61,M,F,21
29,14/06/1992,2020,10,50,49,M,F,21
35,19/04/1993,2020,10,50,44,M,F,21
48,31/01/1992,2020,10,54,46,M,F,22
29,12/06/1986,2020,10,58,61,M,F,22
30,28/10/2000,2020,10,50,,M,F,22
27,10/10/2018,2020,10,41,,M,F,22
30,31/03/2011,2020,10,49,44,M,F,22
18,02/04/1998,2020,10,42,39,M,F,22
43,02/06/2003,2020,10,37,39,M,F,22
43,15/08/1997,2020,10,42,42,M,F,22
30,10/03/1987,2020,10,63,57,M,F,22
71,20/03/2014,2020,10,54,39,M,F,22
18,16/11/2000,2020,10,54,53,M,F,22
30,26/05/1997,2020,10,,64,M,F,22
30,15/12/2000,2020,10,46,42,M,F,22
18,29/01/1993,2020,10,59,46,M,F,22
55,24/07/2014,2020,10,32,29,M,F,22
18,19/01/2004,2020,10,35,38,M,F,22
55,21/09/1988,2020,10,55,48,M,F,22
55,01/10/2015,2020,10,44,48,M,F,22
18,26/08/1999,2020,10,41,39,M,F,22
18,10/09/1992,2020,10,48,48,M,F,22
18,14/02/2007,2020,10,37,37,M,F,22
46,30/08/2011,2020,10,51,38,M,F,23
55,29/04/1996,2020,10,44,44,M,F,23
30,28/12/2005,2020,10,40,37,M,F,23
17,24/08/2001,2020,10,38,47,M,F,23
55,28/11/1972,2020,10,75,72,M,F,23
29,19/11/2010,2020,10,34,33,M,F,23
66,03/06/2002,2020,10,55,44,M,F,23
18,13/06/1997,2020,10,52,45,M,F,23
18,17/12/2009,2020,10,35,32,M,F,23
30,25/07/2006,2020,10,40,35,M,F,23
30,01/04/1997,2020,10,44,44,M,F,23
71,29/06/1988,2020,10,49,45,M,F,23
19,15/04/2005,2020,10,37,39,M,F,23
3,10/12/2015,2020,10,33,31,M,F,23
58,14/02/2000,2020,10,43,40,M,F,23
30,16/09/2011,2020,10,34,38,M,F,23
29,19/12/1992,2020,10,50,53,M,F,23
46,22/07/2016,2020,10,,55,M,F,24
30,22/02/1982,2020,10,55,54,M,F,25
12,02/06/2000,2020,10,44,40,M,F,26
12,03/10/2012,2020,10,27,28,M,F,26
18,12/02/1988,2020,10,64,51,M,F,26
29,27/11/2007,2020,10,44,42,M,F,26
30,09/07/2008,2020,10,32,31,M,F,26
2,15/10/1996,2020,10,49,46,M,F,26
30,27/02/1955,2020,10,50,48,M,F,26
43,16/08/2010,2020,10,35,35,M,F,26
58,17/05/2002,2020,10,46,35,M,F,26
25,16/10/1987,2020,10,56,60,M,F,26
30,11/12/2002,2020,10,41,40,M,F,26
30,27/11/1996,2020,10,46,47,M,F,26
67,28/11/2013,2020,10,40,31,M,F,26
30,26/10/2015,2020,10,41,32,M,F,26
30,09/12/1991,2020,10,49,48,M,F,26
30,09/06/2017,2020,10,,50,M,F,26
18,05/11/1995,2020,10,56,57,M,F,26
30,02/09/1989,2020,10,48,49,M,F,26
18,30/05/2001,2020,10,42,36,M,F,26
18,05/12/2012,2020,10,38,39,M,F,27
30,13/02/2003,2020,10,37,34,M,F,27
12,10/11/2017,2020,10,47,50,M,F,27
29,26/08/2002,2020,10,51,51,M,F,27
30,12/03/2017,2020,10,75,68,M,F,27
17,03/09/1998,2020,10,44,42,M,F,27
30,07/11/1991,2020,10,,,M,F,27
18,25/11/2006,2020,10,42,42,M,F,27
70,28/06/1999,2020,10,43,39,M,F,27
43,04/08/1999,2020,10,56,49,M,F,27
58,20/04/1983,2020,10,54,52,M,F,27
17,16/05/2006,2020,10,40,42,M,F,27
43,17/12/2004,2020,10,41,41,M,F,27
42,30/07/2000,2020,10,38,40,M,F,30
30,09/05/2012,2020,10,42,34,M,F,27
43,29/10/1998,2020,10,38,37,M,F,27
30,24/09/2018,2020,10,58,44,M,F,27
30,22/10/1996,2020,10,53,47,M,F,27
18,19/02/2001,2020,10,41,40,M,F,27
17,07/10/2009,2020,10,42,38,M,F,28
30,19/06/1995,2020,10,47,47,M,F,28
12,28/12/2010,2020,10,61,53,M,F,28
55,22/09/2017,2020,10,51,46,M,F,28
42,29/06/1991,2020,10,56,55,M,F,28
48,27/02/2009,2020,10,32,30,M,F,28
30,08/07/2020,2020,10,31,30,M,F,21
47,22/07/2010,2020,10,36,29,M,F,28
12,12/12/1986,2020,10,54,52,M,F,28
30,23/04/2016,2020,10,37,35,M,F,28
18,20/03/2003,2020,10,42,48,M,F,28
43,27/11/2006,2020,10,40,36,M,F,28
18,30/11/2010,2020,10,33,32,M,F,28
30,15/12/2017,2020,10,30,25,M,F,28
42,20/09/1989,2020,10,49,46,M,F,28
18,25/08/2010,2020,10,30,28,M,F,28
30,13/04/2009,2020,10,42,39,M,F,28
30,17/03/1984,2020,10,61,55,M,F,28
30,22/09/1992,2020,10,55,50,M,F,28
18,03/12/2003,2020,10,40,38,M,F,28
19,19/10/1983,2020,10,59,60,M,F,28
71,15/04/1996,2020,10,48,46,M,F,28
18,23/02/2000,2020,10,39,36,M,F,28
30,28/04/1989,2020,10,59,54,M,F,28
30,21/12/1993,2020,10,50,55,M,F,28
55,17/05/2010,2020,10,33,28,M,F,28
30,19/12/2008,2020,10,43,44,M,F,28
29,01/03/2010,2020,10,42,34,M,F,28
55,27/02/1998,2020,10,42,41,M,F,29
33,31/12/2017,2020,10,30,25,M,F,29
18,20/09/1996,2020,10,54,52,M,F,29
18,20/04/2011,2020,10,28,28,M,F,29
17,10/11/1999,2020,10,45,45,M,F,29
55,11/12/1998,2020,10,50,44,M,F,29
43,07/05/1999,2020,10,42,40,M,F,29
18,06/07/2001,2020,10,44,35,M,F,29
37,14/04/1992,2020,10,47,48,M,F,29
48,13/05/2006,2020,10,41,37,M,F,29
71,28/10/2011,2020,10,35,29,M,F,29
55,20/05/2011,2020,10,34,34,M,F,29
30,21/11/1992,2020,10,55,50,M,F,29
17,04/07/2005,2020,10,35,33,M,F,29
25,03/12/2004,2020,10,46,36,M,F,29
55,27/06/1992,2020,10,52,48,M,F,29
30,18/02/2019,2020,10,61,47,M,F,29
55,28/09/1994,2020,10,45,43,M,F,29
55,23/04/2014,2020,10,50,40,M,F,29
55,24/07/1998,2020,10,43,43,M,F,29
30,25/11/2017,2020,10,36,39,M,F,29
48,10/12/2007,2020,10,35,39,M,F,29
35,12/11/2015,2020,10,27,26,M,F,29
30,08/05/2006,2020,10,33,32,M,F,29
30,23/10/1986,2020,10,57,56,M,F,29
30,23/02/1968,2020,10,79,67,M,F,29
55,04/07/2008,2020,10,39,36,M,F,30
21,12/11/2010,2020,10,30,29,M,F,30
17,13/07/1998,2020,10,51,40,M,F,30
30,30/08/2005,2020,10,33,33,M,F,30
18,25/12/1976,2020,10,66,65,M,F,30
39,14/11/2015,2020,10,24,21,M,F,30
55,27/03/1993,2020,10,48,46,M,F,30
30,20/05/2016,2020,10,36,36,M,F,30
29,24/09/2020,2020,9,67,65,M,F,24
42,07/11/2011,2020,10,51,51,M,F,30
42,14/09/2001,2020,10,38,34,M,F,30
25,10/12/1990,2020,10,59,49,M,F,30
30,18/06/1990,2020,10,55,60,M,F,30
30,16/12/2010,2020,10,37,33,M,F,30
55,24/04/2004,2020,10,42,41,M,F,30
55,24/08/2015,2020,10,56,49,M,F,31
18,14/11/2006,2020,10,34,33,M,F,31
30,07/11/2002,2020,10,38,37,M,F,31
69,16/06/1993,2020,11,59,52,M,F,2
72,23/03/1979,2020,11,63,59,M,F,2
16,18/09/2017,2020,11,35,43,M,F,2
17,29/09/1979,2020,11,64,59,M,F,3
30,18/12/2010,2020,10,40,37,M,F,30
2,18/02/1999,2020,11,46,45,M,F,3
29,04/08/1998,2020,11,42,49,M,F,3
30,04/12/2015,2020,11,39,38,M,F,3
42,30/01/2009,2020,11,32,35,M,F,3
30,14/04/2011,2020,11,35,31,M,F,3
18,14/10/2009,2020,11,31,30,M,F,3
18,01/04/2016,2020,11,40,37,M,F,3
29,08/11/2002,2020,11,47,42,M,F,3
18,13/11/1984,2020,11,60,57,M,F,3
25,29/10/1999,2020,11,45,48,M,F,3
18,04/08/1998,2020,11,44,44,M,F,3
26,10/04/2004,2020,11,,49,M,F,3
55,24/08/2013,2020,11,37,34,M,F,3
30,27/02/1998,2020,11,43,40,M,F,3
55,06/08/2010,2020,11,40,36,M,F,4
29,18/05/1990,2020,11,51,55,M,F,4
30,07/12/1998,2020,11,50,46,M,F,4
30,03/07/1998,2020,11,45,43,M,F,4
29,08/07/1996,2020,11,50,48,M,F,4
18,14/10/2009,2020,11,57,51,M,F,4
33,23/08/1991,2020,11,60,52,M,F,4
42,03/10/1995,2020,11,46,46,M,F,4
50,,2020,11,,,,,4
43,26/04/2000,2020,11,51,51,M,F,4
66,26/02/2018,2020,11,74,55,M,F,4
43,30/08/1995,2020,11,53,46,M,F,4
2,12/02/2002,2020,11,39,38,M,F,4
43,24/10/2001,2020,11,46,50,M,F,4
71,06/12/2013,2020,11,32,22,M,F,4
35,02/09/2014,2020,11,28,26,M,F,4
55,03/01/2018,2020,11,27,41,M,F,4
55,14/08/1998,2020,11,40,41,M,F,4
30,10/02/2015,2020,11,80,65,M,F,3
55,28/09/1996,2020,11,45,41,M,F,4
30,04/02/2014,2020,11,42,32,M,F,4
18,19/10/2018,2020,11,31,29,M,F,5
55,19/12/2012,2020,11,43,39,M,F,5
33,01/07/1999,2020,11,47,48,M,F,5
40,27/12/1996,2020,11,48,45,M,F,5
43,28/10/2016,2020,11,29,25,M,F,5
26,23/11/2018,2020,11,52,27,M,F,5
42,24/01/2014,2020,11,31,28,M,F,5
2,06/09/2001,2020,11,49,42,M,F,5
42,19/12/2016,2020,11,29,27,M,F,5
42,15/02/2018,2020,11,26,26,M,F,5
30,27/06/2013,2020,11,40,29,M,F,5
42,10/12/2003,2020,11,41,38,M,F,5
30,15/02/1980,2020,11,63,64,M,F,5
14,30/11/2001,2020,11,44,40,M,F,5
43,18/10/2005,2020,11,41,37,M,F,5
71,30/05/2008,2020,11,44,46,M,F,5
30,17/11/2012,2020,11,30,28,M,F,3
26,11/06/2016,2020,11,43,37,M,F,5
55,05/02/2009,2020,11,29,32,M,F,5
18,18/11/1987,2020,11,61,57,M,F,5
55,11/12/2008,2020,11,34,30,M,F,5
19,16/05/2019,2020,11,23,22,M,F,5
21,29/11/2002,2020,11,46,41,M,F,5
55,03/07/2000,2020,11,42,36,M,F,5
42,13/11/2009,2020,11,36,33,M,F,5
33,27/10/1994,2020,11,47,42,M,F,5
36,11/07/1986,2020,11,60,56,M,F,5
18,16/07/1999,2020,11,45,51,M,F,5
26,13/05/0200,2020,11,46,40,M,F,5
30,19/03/2004,2020,11,43,39,M,F,5
18,22/06/2000,2020,11,51,45,M,F,6
55,04/05/2017,2020,11,29,21,M,F,6
43,11/03/2016,2020,11,28,28,M,F,6
30,26/07/1997,2020,11,50,48,M,F,6
55,24/03/1994,2020,11,46,46,M,F,6
43,22/08/2007,2020,11,35,32,M,F,6
43,10/07/2009,2020,11,39,34,M,F,6
29,19/06/1991,2020,11,49,54,M,F,6
18,25/05/1987,2020,11,60,56,M,F,6
42,15/12/2011,2020,11,35,31,M,F,6
33,05/07/2000,2020,11,45,43,M,F,6
33,10/08/2008,2020,11,31,30,M,F,6
36,26/04/1993,2020,11,52,55,M,F,6
35,29/06/2017,2020,11,28,24,M,F,7
72,15/09/1999,2020,11,43,39,M,F,9
33,09/02/1996,2020,11,48,51,M,F,9
18,01/07/1998,2020,11,43,42,M,F,9
29,14/02/2004,2020,11,58,57,M,F,9
30,18/01/1994,2020,11,54,48,M,F,9
30,29/12/2014,2020,11,31,33,M,F,9
42,26/09/2007,2020,11,50,48,M,F,9
43,26/04/1979,2020,11,62,59,M,F,9
33,30/08/1991,2020,11,51,48,M,F,9
70,05/01/2000,2020,11,37,35,M,F,9
71,03/08/1983,2020,11,59,,M,F,9
29,16/05/2014,2020,11,38,37,M,F,9
30,19/12/1995,2020,11,,,M,F,9
30,04/05/2012,2020,11,,,M,F,9
21,22/09/2006,2020,11,56,58,M,F,9
18,28/01/2005,2020,11,56,42,M,F,9
18,16/07/2003,2020,11,43,41,M,F,9
18,25/04/2012,2020,11,30,29,M,F,9
2,24/08/1999,2020,11,44,49,M,F,10
18,23/01/1984,2020,11,64,59,M,F,10
30,17/06/2007,2020,11,39,38,M,F,3
55,02/09/1985,2020,11,61,56,M,F,10
30,08/11/2014,2020,11,38,33,M,F,10
30,19/07/2008,2020,11,40,39,M,F,10
43,12/01/2004,2020,11,36,35,M,F,10
48,27/09/2019,2020,11,39,41,M,F,10
43,22/05/2012,2020,11,26,33,M,F,10
30,04/08/2001,2020,11,43,43,M,F,5
30,10/07/1975,2020,11,66,69,M,F,10
55,11/02/1997,2020,11,42,38,M,F,10
30,30/06/1996,2020,11,64,57,M,F,10
19,09/08/2012,2020,11,28,27,M,F,10
55,14/05/2013,2020,11,28,25,M,F,10
55,05/11/2018,2020,11,36,50,M,F,10
18,13/06/2008,2020,11,58,58,M,F,10
55,03/10/1998,2020,11,49,45,M,F,10
36,18/10/1995,2020,11,46,47,M,F,10
55,19/11/1987,2020,11,52,50,M,F,10
29,18/08/2001,2020,11,44,43,M,F,10
55,13/03/2009,2020,11,36,32,M,F,11
18,12/11/1993,2020,11,51,42,M,F,11
48,09/08/2017,2020,11,41,30,M,F,11
29,12/11/1992,2020,11,48,45,M,F,11
12,13/11/1980,2020,11,65,59,M,F,11
17,21/01/2008,2020,11,33,30,M,F,11
29,05/10/2006,2020,11,53,56,M,F,11
30,11/03/2013,2020,11,32,28,M,F,11
43,25/06/2010,2020,11,38,30,M,F,11
30,23/10/2012,2020,11,37,34,M,F,6
30,20/12/1996,2020,11,55,47,M,F,11
71,20/10/2010,2020,11,52,32,M,F,11
30,,2020,11,57,39,M,F,6
18,20/05/1999,2020,11,42,43,M,F,11
30,02/05/2009,2020,11,48,46,M,F,11
43,23/01/2013,2020,11,32,29,M,F,11
55,30/06/2014,2020,11,36,44,M,F,11
18,14/10/2011,2020,11,56,54,M,F,11
43,16/05/2006,2020,11,36,33,M,F,11
55,17/06/2016,2020,11,43,30,M,F,11
35,16/07/2014,2020,11,43,38,M,F,11
21,02/02/2017,2020,11,36,26,M,F,11
18,15/12/2006,2020,11,45,45,M,F,11
39,01/07/2011,2020,11,56,52,M,F,11
12,,2020,11,40,,M,,12
55,17/05/2010,2020,11,53,48,M,F,12
48,30/05/2008,2020,11,33,32,M,F,12
30,27/09/2014,2020,11,50,48,M,F,12
30,13/02/2009,2020,11,34,32,M,F,12
30,14/02/2014,2020,11,59,57,M,F,12
71,04/11/1986,2020,11,60,52,M,F,12
30,25/04/2013,2020,11,30,24,M,F,12
55,15/04/1988,2020,11,57,53,M,F,12
18,01/08/2019,2020,11,30,29,M,F,12
30,05/04/2013,2020,11,31,25,M,F,12
40,29/11/2009,2020,11,44,41,M,F,12
30,23/11/2004,2020,11,43,38,M,F,12
19,18/05/2018,2020,11,26,21,M,F,12
25,13/12/2012,2020,11,33,36,M,F,12
30,01/05/2010,2020,11,43,36,M,F,9
30,19/03/2019,2020,11,33,28,M,F,10
30,11/01/1985,2020,11,64,53,M,F,10
16,25/03/1991,2020,11,57,49,M,F,13
30,16/03/2012,2020,11,30,29,M,F,12
18,25/01/2000,2020,11,42,39,M,F,13
18,21/12/2002,2020,11,41,43,M,F,13
55,02/05/2014,2020,11,44,36,M,F,13
42,15/06/2012,2020,11,28,29,M,F,13
30,19/03/2010,2020,11,38,33,M,F,13
42,21/10/2009,2020,11,34,38,M,F,13
30,14/06/2013,2020,11,30,31,M,F,13
30,16/11/1986,2020,11,60,57,M,F,13
30,10/09/2014,2020,11,37,33,M,F,13
43,09/08/2006,2020,11,38,32,M,F,13
26,28/10/1996,2020,11,56,50,M,F,13
48,17/05/2006,2020,11,35,35,M,F,13
18,10/11/2012,2020,11,47,27,M,F,13
43,11/02/2000,2020,11,49,42,M,F,13
43,20/01/1998,2020,11,45,43,M,F,13
42,09/02/2009,2020,11,36,32,M,F,13
43,29/04/2005,2020,11,51,39,M,F,13
18,02/09/1973,2020,11,71,65,M,F,13
29,,2020,11,34,29,M,F,13
25,08/06/2017,2020,11,27,26,M,F,13
30,16/02/2019,2020,11,21,28,M,F,13
21,06/10/2017,2020,11,29,28,M,F,14
29,01/07/2018,2020,11,32,27,M,F,15
61,05/11/2005,2020,11,46,39,M,F,15
29,05/11/2010,2020,11,31,28,M,F,15
29,14/06/1996,2020,11,45,44,M,F,15
30,12/02/1982,2020,11,65,64,M,F,17
18,17/10/2018,2020,11,30,39,M,F,17
30,11/03/2019,2020,11,22,28,M,F,17
30,15/05/2015,2020,11,37,32,M,F,17
66,30/12/1992,2020,11,53,50,M,F,17
30,13/07/2000,2020,11,44,39,M,F,17
30,16/01/2009,2020,11,32,35,M,F,17
30,15/12/2000,2020,11,40,43,M,F,17
30,28/08/1996,2020,11,42,42,M,F,11
61,11/03/2002,2020,11,53,36,M,F,17
30,04/06/2020,2020,11,29,38,M,F,12
18,07/03/1984,2020,11,58,55,M,F,17
33,16/12/1999,2020,11,43,42,M,F,18
41,06/03/1992,2020,11,57,57,M,F,18
18,15/06/1978,2020,11,66,66,M,F,18
30,13/06/2014,2020,11,34,28,M,F,18
55,14/03/2008,2020,11,33,30,M,F,18
48,08/05/2014,2020,11,36,27,M,F,18
18,21/06/1976,2020,11,64,62,M,F,18
18,16/04/1993,2020,11,48,45,M,F,18
42,21/03/2019,2020,11,38,37,M,F,18
