municipio,fecha_matrimonio,año_registro,mes_registro,edad_div1,edad_div2,sexo_div1,sexo_div2,dia_registro
30,06/12/1996,2022,6,69,63,M,F,29
30,21/11/1992,2022,6,61,59,M,F,29
55,28/02/2004,2022,6,36,36,M,F,29
30,28/02/2020,2022,6,51,51,M,F,29
33,24/01/2014,2022,6,45,31,M,F,29
30,24/10/2020,2022,6,66,52,M,F,29
30,19/11/1989,2022,6,59,53,M,F,29
30,19/02/2009,2022,6,40,38,M,F,29
18,08/08/2011,2022,7,29,28,M,F,1
30,08/04/2020,2022,6,34,37,F,F,29
42,31/12/2021,2022,6,43,52,F,F,29
34,22/09/2008,2022,6,39,37,M,F,29
29,26/12/1989,2022,6,56,51,M,F,30
42,14/02/2002,2022,6,54,45,M,F,30
30,04/07/2014,2022,6,44,48,M,F,30
27,01/03/2021,2022,6,67,52,M,F,30
29,14/03/1996,2022,6,49,42,M,F,30
30,06/09/2018,2022,6,32,28,M,F,30
55,14/05/1976,2022,6,69,62,M,F,30
37,26/12/2009,2022,6,41,36,M,F,30
30,27/09/2019,2022,6,27,29,M,F,30
18,25/05/1978,2022,6,67,72,M,F,30
18,28/05/2004,2022,6,40,40,M,F,30
38,01/05/1982,2022,6,60,59,M,F,30
21,11/06/2010,2022,6,65,64,M,F,30
18,31/05/2018,2022,6,24,24,M,F,30
29,01/08/2009,2022,7,33,28,M,F,1
18,06/07/2018,2022,7,30,28,M,F,1
18,14/04/1973,2022,7,71,74,M,F,1
33,08/05/2009,2022,7,42,37,M,F,1
29,01/11/2005,2022,7,45,38,M,F,1
42,02/02/1988,2022,7,56,60,M,F,1
30,18/10/2003,2022,7,42,42,M,F,1
55,29/03/2004,2022,7,50,43,M,F,1
19,06/05/2014,2022,7,31,28,M,F,1
55,11/01/2008,2022,7,32,30,M,F,1
29,16/11/2013,2022,7,43,41,M,F,1
30,14/05/1997,2022,7,58,61,M,F,1
48,29/01/1993,2022,7,49,46,M,F,1
18,03/07/2000,2022,7,43,44,M,F,1
18,10/02/2014,2022,7,27,26,M,F,1
30,07/08/2009,2022,7,41,42,M,F,1
30,15/01/2009,2022,7,44,46,M,F,1
30,27/02/2009,2022,7,37,33,M,F,1
42,01/03/2014,2022,7,37,33,M,F,2
3,14/11/1981,2022,7,68,61,M,F,3
3,,2022,7,68,,M,,3
29,19/09/2013,2022,7,29,28,M,F,4
29,19/06/2009,2022,7,50,36,M,F,4
43,04/02/2010,2022,7,30,28,M,F,4
18,23/01/2009,2022,7,37,38,M,F,4
12,31/01/1986,2022,7,54,50,M,F,4
12,05/04/1992,2022,7,48,45,M,F,4
26,04/02/1996,2022,7,46,46,M,F,4
42,08/06/1998,2022,7,43,41,M,F,4
25,23/04/2010,2022,7,43,45,M,F,4
30,16/02/1989,2022,7,55,50,M,F,4
55,15/06/2004,2022,7,40,40,M,F,4
30,20/01/2000,2022,7,47,50,M,F,4
30,,2022,7,55,46,M,F,4
41,24/01/2012,2022,7,36,35,M,F,4
18,15/05/2003,2022,7,50,52,M,F,5
30,27/09/2012,2022,7,51,48,M,F,5
30,22/05/1999,2022,7,49,52,M,F,5
30,16/02/2000,2022,7,46,41,M,F,5
26,10/12/2001,2022,7,66,58,M,F,5
48,17/09/1986,2022,7,56,53,M,F,5
30,27/02/1992,2022,7,52,49,M,F,5
18,10/12/1986,2022,7,61,57,M,F,5
12,26/08/1988,2022,7,56,56,M,F,5
18,20/05/1997,2022,7,51,51,M,F,5
18,17/09/2010,2022,7,30,29,M,F,5
55,15/10/2019,2022,7,36,28,M,M,5
48,05/06/2010,2022,7,41,37,M,F,5
30,13/02/2014,2022,7,40,44,M,F,5
55,26/03/2014,2022,7,45,41,M,F,5
29,12/12/1988,2022,7,60,54,M,F,5
43,16/05/1976,2022,7,70,70,M,F,5
33,21/02/1990,2022,7,49,48,M,F,5
18,04/09/2020,2022,7,26,26,M,F,5
55,22/11/1996,2022,7,49,41,M,F,5
33,07/01/2000,2022,7,40,40,M,F,5
41,02/02/2001,2022,7,47,39,M,F,5
18,18/10/2013,2022,7,34,32,M,F,6
30,12/12/2014,2022,7,41,39,M,F,6
29,08/12/1999,2022,7,43,40,M,F,6
50,30/03/1989,2022,7,60,59,M,F,6
43,03/07/2001,2022,7,42,39,M,F,6
2,11/08/2001,2022,7,42,39,M,F,6
18,28/01/2003,2022,7,38,36,M,F,6
18,15/01/2020,2022,7,26,27,M,F,6
43,14/05/2009,2022,7,43,40,M,F,6
17,08/11/1994,2022,7,50,49,M,F,6
55,18/12/2018,2022,7,28,29,M,F,6
42,25/05/2019,2022,7,29,21,M,F,6
30,21/10/1998,2022,7,41,41,M,F,6
18,12/08/2009,2022,7,35,29,M,F,6
25,16/10/2009,2022,7,44,34,M,F,6
42,31/03/1999,2022,7,74,61,M,F,6
42,16/08/1997,2022,7,47,48,M,F,6
42,17/04/2000,2022,7,42,43,F,F,6
48,13/02/2014,2022,7,36,33,M,F,6
30,27/02/2007,2022,7,63,42,M,F,6
43,31/03/2000,2022,7,44,41,M,F,6
18,10/03/1988,2022,7,61,53,M,F,6
30,31/10/2009,2022,7,37,35,M,F,6
55,13/11/2009,2022,7,39,36,M,F,6
48,10/06/2014,2022,7,28,25,M,F,6
30,12/12/1994,2022,7,48,51,M,F,6
22,13/05/2016,2022,7,32,23,M,F,6
30,16/11/2019,2022,7,44,48,M,F,6
30,05/07/1984,2022,7,64,61,M,F,6
36,07/04/2006,2022,7,44,43,M,F,6
12,25/04/2000,2022,7,45,41,M,F,7
12,25/02/2005,2022,7,36,38,M,F,7
30,02/03/2005,2022,7,42,33,M,F,7
30,24/11/1993,2022,7,55,51,M,F,6
18,11/06/2009,2022,7,32,32,M,F,7
18,23/02/2017,2022,7,24,24,M,F,7
18,02/02/1998,2022,7,44,46,M,F,7
18,13/08/2009,2022,7,54,32,M,F,7
30,07/09/2001,2022,7,46,44,M,F,7
30,06/08/2013,2022,7,35,32,M,F,6
18,24/11/1999,2022,7,52,45,M,F,7
55,15/08/2016,2022,7,25,32,M,F,7
42,18/09/1995,2022,7,65,42,M,F,7
18,27/05/2011,2022,7,34,34,M,F,7
30,04/11/2014,2022,7,29,26,M,F,7
42,12/02/1997,2022,7,48,48,M,F,7
52,01/03/1981,2022,7,72,64,M,F,7
30,27/04/2006,2022,7,37,31,M,F,7
35,11/08/2017,2022,7,41,25,M,F,7
30,28/09/1991,2022,7,55,51,M,F,7
48,09/07/2012,2022,7,34,27,M,F,7
29,14/09/1990,2022,7,49,47,M,F,7
55,05/07/2004,2022,7,45,44,M,F,7
18,09/05/2018,2022,7,50,32,M,F,7
18,03/10/2014,2022,7,31,35,M,F,7
42,12/12/1997,2022,7,51,45,M,F,7
18,16/04/2010,2022,7,38,34,M,F,7
30,23/06/2000,2022,7,46,44,M,F,7
66,26/02/2016,2022,7,32,37,M,F,7
30,07/05/1986,2022,7,61,58,M,F,7
42,31/07/2017,2022,7,33,28,M,F,7
18,30/11/1994,2022,7,53,52,M,F,7
55,27/03/1996,2022,7,45,42,M,F,7
42,29/10/2008,2022,7,34,34,M,F,7
55,15/01/2021,2022,7,68,54,M,F,7
29,15/12/2011,2022,7,37,42,M,F,8
55,28/09/2007,2022,7,35,34,M,F,8
30,26/04/1989,2022,7,52,50,M,F,8
2,06/07/2004,2022,7,35,39,M,F,8
48,13/05/2014,2022,7,36,35,M,F,8
29,18/06/1979,2022,7,70,66,M,F,8
18,19/11/1997,2022,7,49,50,M,F,8
42,21/06/1994,2022,7,50,50,M,F,8
30,21/02/2002,2022,7,42,39,M,F,8
41,20/03/1987,2022,7,58,55,M,F,8
23,25/09/2009,2022,7,49,42,M,F,8
27,30/12/2004,2022,7,43,44,M,F,8
16,26/04/2003,2022,7,64,44,M,F,8
29,22/05/2011,2022,7,,,M,F,8
29,08/05/2000,2022,7,45,39,M,F,10
21,03/07/2017,2022,7,57,52,M,F,10
29,19/12/2001,2022,7,41,40,M,F,10
42,25/06/2008,2022,7,42,37,M,F,11
29,25/09/1987,2022,7,57,54,M,F,11
29,01/12/2015,2022,7,41,34,M,F,11
19,10/01/1996,2022,7,54,46,M,F,11
43,21/06/2013,2022,7,52,44,F,F,11
72,12/09/2005,2022,7,41,37,M,F,11
42,24/07/1977,2022,7,65,65,M,F,11
30,17/02/2005,2022,7,41,40,M,F,11
18,11/02/1972,2022,7,73,65,M,F,11
30,05/04/2008,2022,7,47,44,M,F,11
43,11/07/2017,2022,7,36,35,M,F,11
17,25/05/1987,2022,7,56,53,M,F,11
70,29/11/1991,2022,7,52,49,M,F,11
47,12/04/2008,2022,7,45,35,M,F,11
70,15/12/2018,2022,7,28,22,M,F,11
43,07/12/1984,2022,7,55,56,M,F,11
27,22/12/1986,2022,7,59,53,M,F,11
18,14/08/2020,2022,7,34,28,M,F,11
43,29/05/2002,2022,7,40,36,M,F,11
33,16/04/1998,2022,7,51,,M,F,11
18,23/04/2010,2022,7,40,38,M,F,11
18,10/10/1980,2022,7,62,62,M,F,11
33,15/02/2012,2022,7,46,35,M,F,11
42,11/09/2015,2022,7,36,34,M,F,11
29,30/06/2006,2022,7,37,38,M,F,11
66,13/10/2006,2022,7,40,37,M,F,11
35,29/01/2015,2022,7,31,31,M,F,11
55,18/11/2011,2022,7,34,40,M,F,11
30,12/02/2014,2022,7,40,34,M,F,11
19,26/10/2017,2022,7,44,30,M,F,11
18,26/09/2001,2022,7,57,46,M,F,11
55,26/11/2009,2022,7,33,31,M,F,11
30,15/04/2009,2022,7,45,32,M,F,11
29,29/02/2000,2022,7,48,43,M,F,11
29,05/07/2008,2022,7,42,38,M,F,12
41,27/09/2002,2022,7,48,37,M,F,12
29,08/05/2006,2022,7,49,38,M,F,12
29,27/06/2011,2022,7,32,29,M,F,12
12,15/02/1983,2022,7,59,61,M,F,12
30,26/12/2012,2022,7,43,40,M,F,12
30,08/10/2001,2022,7,56,46,M,F,12
18,10/05/2007,2022,7,50,39,M,F,12
43,09/04/2021,2022,7,30,30,M,F,12
30,11/12/2015,2022,7,37,37,M,F,12
55,02/05/2013,2022,7,36,29,M,F,12
18,30/05/1990,2022,7,61,54,M,F,12
47,06/07/2007,2022,7,54,45,M,F,12
19,11/02/1993,2022,7,45,45,M,F,12
18,18/02/2009,2022,7,37,37,M,F,12
43,24/03/2008,2022,7,34,36,M,F,12
18,20/02/2015,2022,7,43,42,M,F,12
48,23/01/2008,2022,7,40,36,M,F,12
35,03/06/2013,2022,7,31,27,M,F,12
30,28/01/2013,2022,7,31,32,M,F,12
71,10/01/1997,2022,7,56,46,M,F,12
18,03/12/2004,2022,7,37,33,M,F,12
55,08/03/1988,2022,7,59,56,M,F,12
19,14/02/2014,2022,7,42,40,M,F,12
66,31/05/2019,2022,7,27,31,M,F,12
3,23/05/2016,2022,7,37,37,M,F,12
30,,2022,7,39,39,M,F,12
30,10/12/2003,2022,7,42,41,M,F,12
30,04/11/2012,2022,7,49,45,M,F,12
29,19/12/2011,2022,7,30,28,M,F,12
36,11/09/1992,2022,7,51,50,M,F,12
42,30/12/2007,2022,7,85,59,M,F,12
30,18/04/2012,2022,7,35,36,M,F,13
30,04/09/2010,2022,7,37,39,M,F,13
64,26/10/1999,2022,7,47,42,M,F,13
36,02/08/2019,2022,7,28,35,M,F,13
30,23/05/2002,2022,7,53,52,M,F,13
33,12/03/2014,2022,7,28,27,M,F,13
26,27/09/1997,2022,7,53,45,M,F,13
33,14/02/2011,2022,7,33,33,M,F,13
43,15/11/1991,2022,7,50,50,M,F,13
43,25/04/2019,2022,7,26,25,M,F,13
2,08/06/1989,2022,7,53,49,M,F,13
30,07/02/2000,2022,7,53,54,M,F,13
47,16/02/2018,2022,7,47,31,M,F,13
47,12/02/1999,2022,7,46,47,M,F,18
25,07/05/1990,2022,7,52,52,M,F,13
43,09/05/2018,2022,7,24,24,M,F,13
19,28/03/2016,2022,7,40,43,M,F,13
30,25/06/2008,2022,7,43,38,M,F,13
25,30/03/2015,2022,7,41,47,M,F,13
25,01/04/2011,2022,7,37,29,M,F,13
33,11/02/2015,2022,7,33,30,M,F,13
21,15/12/2000,2022,7,44,43,M,F,13
18,18/11/1991,2022,7,52,52,M,F,13
30,07/04/2006,2022,7,45,44,M,F,13
42,03/07/2018,2022,7,42,34,M,F,13
16,24/05/1998,2022,7,49,44,F,F,13
30,31/01/2019,2022,7,44,38,M,F,13
3,06/02/1992,2022,7,53,60,M,F,13
30,18/08/2010,2022,7,44,37,M,F,13
30,08/06/1995,2022,7,53,49,M,F,13
30,29/11/2006,2022,7,36,37,M,F,13
42,25/08/2005,2022,7,41,38,M,F,13
55,14/02/2020,2022,7,67,43,M,F,13
30,02/07/1994,2022,7,57,61,M,F,13
30,,2022,7,64,69,M,F,13
30,21/01/1972,2022,7,74,67,M,F,13
30,22/05/2002,2022,7,45,45,M,F,13
21,18/05/1974,2022,7,79,67,M,M,13
29,30/05/2002,2022,7,45,46,M,F,13
27,25/12/1979,2022,7,,,,,13
30,03/05/2014,2022,7,39,32,M,F,14
55,17/12/2021,2022,7,61,29,M,F,14
42,23/09/1994,2022,7,49,45,M,F,14
30,31/05/1975,2022,7,76,68,M,F,14
30,05/07/1996,2022,7,47,47,M,F,14
17,16/11/2012,2022,7,41,35,M,F,14
30,29/04/2002,2022,7,39,40,M,F,14
30,10/12/2021,2022,7,26,21,M,F,14
30,06/10/1999,2022,7,46,42,M,F,14
55,08/12/2020,2022,7,25,67,M,F,14
18,19/04/2002,2022,7,48,40,M,F,14
18,25/11/2005,2022,7,39,37,M,F,14
30,26/03/2008,2022,7,47,37,M,F,14
18,01/07/1986,2022,7,55,53,M,F,14
55,10/04/2013,2022,7,30,29,M,F,14
18,14/01/2002,2022,7,41,36,M,F,14
42,23/11/1985,2022,7,63,60,M,F,14
30,14/01/2016,2022,7,51,53,M,F,14
18,10/03/2006,2022,7,40,35,M,F,14
42,30/07/1999,2022,7,50,45,M,F,14
17,01/03/1978,2022,7,64,64,M,F,14
23,03/09/2018,2022,7,44,24,M,F,14
43,22/10/2004,2022,7,42,45,M,F,14
55,08/07/2016,2022,7,35,54,M,F,14
23,25/05/2012,2022,7,31,26,M,F,14
43,25/11/1994,2022,7,55,54,M,F,14
55,15/02/1996,2022,7,50,48,M,F,14
42,11/04/1988,2022,7,63,54,M,F,14
19,11/09/2000,2022,7,57,49,M,F,14
55,25/10/2019,2022,7,44,41,M,F,14
23,04/06/2003,2022,7,39,38,M,F,14
18,14/02/1999,2022,7,45,41,M,F,14
30,19/09/2009,2022,7,41,41,M,F,14
30,12/03/2012,2022,7,36,32,M,F,14
55,22/06/1995,2022,7,45,48,M,F,14
30,10/07/2001,2022,7,40,40,M,F,14
52,14/01/2018,2022,7,57,66,M,F,14
55,07/08/2006,2022,7,41,41,M,F,14
55,12/07/2012,2022,7,48,44,M,F,14
18,17/05/1999,2022,7,44,43,M,F,15
19,01/07/1972,2022,7,74,65,M,F,15
18,17/02/2015,2022,7,33,31,M,F,15
41,11/02/2013,2022,7,28,28,M,F,15
18,21/09/1990,2022,7,54,52,M,F,15
18,02/12/2005,2022,7,39,35,M,F,15
17,09/09/2011,2022,7,32,28,M,F,15
71,04/11/2016,2022,7,41,45,M,F,15
55,23/08/2019,2022,7,31,30,M,F,15
29,24/11/2016,2022,7,26,27,M,F,15
18,25/02/2009,2022,7,36,39,M,F,15
29,14/10/1989,2022,7,54,,M,F,15
30,02/02/1968,2022,7,78,76,M,F,15
27,14/09/2018,2022,7,66,40,M,F,15
55,11/07/2016,2022,7,77,58,M,F,15
48,30/03/2012,2022,7,35,36,M,F,15
12,04/06/2012,2022,7,36,,M,F,15
3,16/12/2005,2022,7,49,57,M,F,15
48,10/06/2014,2022,7,48,40,M,F,15
42,30/03/2001,2022,7,48,48,M,F,15
29,27/05/1987,2022,7,57,,M,F,15
42,28/07/2020,2022,7,29,20,M,F,15
42,28/11/2003,2022,7,51,43,M,F,15
30,11/12/1993,2022,7,50,48,M,F,15
18,16/12/2016,2022,7,29,25,M,F,15
30,17/05/2017,2022,7,55,52,M,F,15
48,06/05/2015,2022,7,32,30,M,F,15
18,27/05/2004,2022,7,36,36,M,F,15
30,12/07/2012,2022,7,34,33,M,F,15
30,08/07/2011,2022,7,33,28,F,F,15
18,22/02/1991,2022,7,56,58,M,F,15
52,14/12/2009,2022,7,44,32,M,F,15
30,28/08/2002,2022,7,52,56,M,F,15
30,14/03/2007,2022,7,36,34,F,F,15
42,14/03/2014,2022,7,40,38,M,F,15
42,21/11/1992,2022,7,69,61,M,F,15
29,15/01/2000,2022,7,40,39,M,F,16
33,16/11/2019,2022,7,45,40,M,F,16
29,22/08/1997,2022,7,44,44,M,F,16
21,14/05/2010,2022,7,37,31,M,F,17
51,15/12/1984,2022,7,63,57,M,F,18
18,27/07/1989,2022,7,51,56,M,F,18
30,20/07/2002,2022,7,45,53,M,F,18
19,19/02/2016,2022,7,46,33,M,F,18
42,29/08/1985,2022,7,60,55,M,F,18
30,21/11/1997,2022,7,46,45,M,F,18
29,03/07/2010,2022,7,47,40,M,F,18
29,17/12/1986,2022,7,66,66,M,F,19
42,03/11/2001,2022,7,47,42,M,F,19
23,21/12/2010,2022,7,43,35,M,F,19
18,03/04/2018,2022,7,31,28,M,F,19
18,23/08/2001,2022,7,39,40,M,F,19
30,09/04/1992,2022,7,63,55,M,F,19
18,23/02/1996,2022,7,50,47,M,F,19
55,26/07/2010,2022,7,46,31,M,F,19
45,14/05/1998,2022,7,49,47,M,F,19
3,31/03/1995,2022,7,48,45,M,F,20
12,13/05/2011,2022,7,37,32,M,F,20
42,26/04/1990,2022,7,56,55,M,F,20
70,23/12/2000,2022,7,42,41,M,F,20
55,17/12/2018,2022,7,26,25,M,F,20
20,24/06/2004,2022,7,37,36,M,F,20
16,22/12/1984,2022,7,56,55,M,F,20
30,12/05/2014,2022,7,32,41,M,F,21
55,16/05/2008,2022,7,36,35,M,F,21
12,13/02/2009,2022,7,43,39,M,F,21
3,06/05/2014,2022,7,62,37,M,F,21
30,02/10/2013,2022,7,28,53,M,F,21
27,04/04/2018,2022,7,45,45,M,F,21
30,29/09/1995,2022,7,50,48,M,F,21
30,15/11/2015,2022,7,37,35,M,F,21
18,29/10/1996,2022,7,53,48,M,F,22
42,14/12/1968,2022,7,74,67,M,F,24
20,18/06/2001,2022,7,48,45,M,F,24
47,20/01/2012,2022,7,34,31,M,F,25
68,04/06/1999,2022,7,53,41,M,F,25
18,16/11/1984,2022,7,65,60,M,F,25
30,28/01/2020,2022,7,47,45,M,F,26
30,31/08/1984,2022,7,64,54,M,F,26
30,07/03/1987,2022,7,61,58,M,F,26
30,14/10/2010,2022,7,54,49,M,F,26
55,04/04/2005,2022,7,49,39,M,F,26
12,21/07/1999,2022,7,41,40,M,F,26
56,12/09/2009,2022,7,39,34,M,F,22
30,13/09/2004,2022,7,49,46,M,F,27
4,05/08/1990,2022,7,63,50,M,F,27
55,09/11/2018,2022,7,48,47,M,F,27
18,14/02/2001,2022,7,48,49,M,F,27
30,31/07/1995,2022,7,70,71,M,F,27
30,09/01/2009,2022,7,36,35,M,F,27
55,26/05/2015,2022,7,27,26,M,F,28
18,25/04/1996,2022,7,60,62,M,F,28
18,21/08/2000,2022,7,44,42,M,F,29
61,29/01/1989,2022,8,58,50,M,F,1
30,12/04/1993,2022,8,53,47,M,F,1
43,19/04/2000,2022,8,43,42,M,F,1
55,28/10/2013,2022,8,30,28,M,F,1
29,12/11/2015,2022,8,25,25,M,F,1
30,16/08/2000,2022,7,47,46,M,F,29
30,13/11/1996,2022,7,47,46,M,F,29
42,27/12/2003,2022,8,46,45,M,F,1
30,16/02/2015,2022,8,38,31,M,F,1
30,05/11/2015,2022,8,39,28,M,F,1
42,14/08/2010,2022,8,38,37,M,F,1
29,21/02/2018,2022,8,29,28,M,F,2
33,04/03/2005,2022,8,43,43,M,F,2
18,16/08/2007,2022,8,46,44,M,F,2
35,17/08/2018,2022,8,32,42,M,F,2
43,09/11/1979,2022,8,66,65,M,F,2
58,17/12/2014,2022,8,27,27,M,F,2
30,05/06/1986,2022,8,56,53,M,M,2
30,12/03/2004,2022,8,44,41,M,F,2
30,01/05/2010,2022,8,44,34,M,F,2
30,29/01/2015,2022,8,63,61,M,F,2
55,07/02/2014,2022,8,34,34,M,F,3
19,04/09/2019,2022,8,50,37,M,F,3
2,13/09/2011,2022,8,34,34,M,F,3
29,31/05/2019,2022,8,32,29,M,F,3
18,26/11/2012,2022,8,31,30,M,F,3
29,04/02/1986,2022,8,57,57,M,F,3
30,11/07/2005,2022,7,39,41,M,F,29
72,27/11/2015,2022,8,26,25,M,F,3
30,29/12/1997,2022,8,48,54,M,F,3
55,14/08/1989,2022,8,51,51,M,F,3
19,30/05/1989,2022,8,52,52,M,F,3
25,23/03/1970,2022,8,72,68,M,F,3
30,18/04/2018,2022,8,31,33,M,F,3
42,02/10/1981,2022,8,77,60,M,F,3
55,08/10/2014,2022,8,39,28,M,F,3
30,16/10/1999,2022,8,64,51,M,F,3
18,28/06/1991,2022,8,54,51,M,F,3
18,11/03/2004,2022,8,44,42,M,F,3
18,03/10/1985,2022,8,60,58,M,F,4
2,24/08/1985,2022,8,68,59,M,F,4
55,11/10/2012,2022,8,33,29,M,F,4
2,19/06/2003,2022,8,56,50,M,F,4
30,26/05/2021,2022,8,25,25,F,F,4
30,02/08/1999,2022,8,48,45,M,F,4
30,14/08/2008,2022,8,49,38,M,F,4
30,03/02/1984,2022,8,73,74,M,F,4
42,14/02/2003,2022,8,46,45,M,F,4
30,31/03/2008,2022,8,40,37,M,F,4
42,18/12/2002,2022,8,49,47,M,F,4
47,08/07/2014,2022,8,41,42,M,F,4
29,27/01/2003,2022,8,43,56,M,F,4
30,18/12/1985,2022,8,63,57,M,F,4
42,06/04/1998,2022,8,43,40,M,F,4
55,25/01/1999,2022,8,74,63,M,F,4
35,07/03/2011,2022,8,33,34,M,F,4
11,25/09/2015,2022,8,30,36,M,F,4
30,01/10/2019,2022,8,32,23,M,F,4
30,18/06/1993,2022,8,52,52,M,F,4
18,27/08/1990,2022,8,63,53,M,F,4
18,11/04/2014,2022,8,39,35,M,F,4
25,09/05/2000,2022,8,46,43,M,F,4
19,31/10/2016,2022,8,27,28,M,F,5
55,19/04/2010,2022,8,42,37,M,F,5
18,06/01/1997,2022,8,52,51,M,F,5
4,04/05/2019,2022,8,49,50,M,F,5
42,02/03/2017,2022,8,38,28,M,F,5
43,02/07/2010,2022,8,48,47,M,F,5
30,15/02/2013,2022,8,35,37,M,F,5
48,29/05/2003,2022,8,44,45,M,F,5
29,20/12/2017,2022,8,27,26,M,F,5
30,29/09/1989,2022,8,62,59,M,F,5
55,02/03/2009,2022,8,36,41,M,F,5
35,07/12/1985,2022,8,60,53,M,F,5
25,20/03/1996,2022,8,46,46,M,F,5
26,24/03/2000,2022,8,40,38,M,F,5
43,25/08/2004,2022,8,53,48,M,F,5
55,04/05/2005,2022,8,40,33,M,F,5
29,09/11/2018,2022,8,33,30,M,F,5
48,08/09/2008,2022,8,35,35,M,F,5
46,15/12/2018,2022,8,27,22,M,F,6
42,09/12/2005,2022,8,39,37,M,F,6
42,08/07/2000,2022,8,43,44,F,F,6
14,16/06/1990,2022,8,54,51,M,F,6
27,03/03/1985,2022,8,62,59,M,F,7
46,16/03/2007,2022,8,35,36,M,F,7
55,16/03/2016,2022,8,28,30,M,F,8
42,03/04/2008,2022,8,38,31,M,F,8
48,25/06/2010,2022,8,37,35,M,F,8
55,31/03/2003,2022,8,60,55,M,F,8
43,20/02/1998,2022,8,49,51,M,F,8
18,09/07/2009,2022,8,36,34,M,F,8
29,02/12/1997,2022,8,49,50,M,F,8
30,03/10/2019,2022,8,69,37,M,F,8
30,08/12/2017,2022,8,33,46,M,F,8
25,18/12/2020,2022,8,67,50,M,F,8
43,04/12/2008,2022,8,47,42,M,F,8
18,06/07/1994,2022,8,47,46,M,F,8
43,12/04/2006,2022,8,48,44,M,F,8
48,14/05/2010,2022,8,38,35,M,F,8
43,16/05/2016,2022,8,34,27,M,F,8
30,09/11/2011,2022,8,61,55,M,F,8
30,04/02/2010,2022,8,57,57,M,F,8
25,28/10/2003,2022,8,57,54,M,F,8
29,22/12/1996,2022,8,45,45,M,F,8
71,05/07/2006,2022,8,36,33,M,F,8
30,11/11/2009,2022,8,36,34,M,F,9
30,17/02/1996,2022,8,50,49,M,F,9
29,07/03/2007,2022,8,48,64,M,F,9
55,20/06/1995,2022,8,58,57,M,F,9
2,15/06/2006,2022,8,41,39,M,F,9
30,24/09/1981,2022,8,67,65,M,F,9
21,22/06/2018,2022,8,42,49,M,F,9
42,30/01/1998,2022,8,50,47,M,F,9
30,11/09/2018,2022,8,56,46,M,F,9
42,05/01/1998,2022,8,46,44,M,F,9
29,08/02/1992,2022,8,50,48,M,F,9
29,22/12/1996,2022,7,45,45,M,F,9
30,07/06/1966,2022,8,64,43,M,F,9
55,07/08/2002,2022,8,50,45,M,F,9
33,08/10/1991,2022,8,49,51,M,F,9
18,24/10/1984,2022,8,65,61,M,F,9
30,02/09/1998,2022,8,50,49,M,F,9
42,23/03/1997,2022,8,49,48,M,F,9
30,07/05/2012,2022,8,37,37,M,F,9
35,02/12/2009,2022,8,42,33,M,F,9
48,19/10/2015,2022,8,32,36,M,F,9
29,12/07/2012,2022,8,35,30,M,F,9
30,15/06/2007,2022,8,42,42,M,F,9
42,30/03/2001,2022,8,39,42,M,F,9
18,14/11/2002,2022,8,39,34,M,F,10
48,19/10/2015,2022,8,32,36,M,F,10
30,24/03/2018,2022,8,28,29,M,F,10
55,27/12/1995,2022,8,57,65,M,F,10
29,03/01/1998,2022,8,50,47,M,F,10
55,22/01/1985,2022,8,56,53,M,F,10
43,27/06/2014,2022,8,42,46,M,F,10
55,12/05/2005,2022,8,42,38,M,F,10
43,23/03/2005,2022,8,48,41,M,F,10
55,29/05/2007,2022,8,65,45,M,F,10
58,15/11/2002,2022,8,46,40,M,F,10
55,24/08/2001,2022,8,41,37,M,F,10
43,23/02/2011,2022,8,33,29,M,F,10
30,19/07/1996,2022,8,53,52,M,F,10
55,31/10/2015,2022,8,,,M,F,10
30,04/03/2016,2022,8,36,34,M,F,10
2,12/02/2014,2022,8,51,51,M,F,10
42,07/02/2007,2022,8,40,42,M,F,10
55,11/06/2010,2022,8,34,31,M,F,10
17,08/12/1992,2022,8,49,47,M,F,10
43,16/02/2016,2022,8,26,26,M,F,10
30,20/11/2007,2022,8,42,39,M,F,10
18,23/12/2019,2022,8,32,22,M,F,10
42,19/05/1978,2022,8,64,62,M,F,10
26,02/08/2013,2022,8,36,29,M,F,10
43,06/03/2001,2022,8,42,41,M,F,10
18,25/12/1997,2022,8,48,49,M,F,10
30,24/12/2003,2022,8,46,44,M,F,10
43,20/03/1980,2022,8,66,65,M,F,10
29,22/11/1991,2022,8,49,47,M,F,10
30,22/10/2012,2022,8,38,35,M,F,9
55,28/09/2017,2022,8,37,27,M,F,10
30,12/02/2019,2022,8,38,29,M,F,10
30,16/11/2018,2022,8,29,29,M,F,10
18,14/02/1992,2022,8,57,58,M,F,10
30,26/06/2014,2022,8,36,34,M,F,10
30,10/03/1988,2022,8,57,57,M,F,10
42,20/08/2016,2022,8,34,37,M,F,10
17,18/06/2003,2022,8,40,45,M,F,10
29,01/04/2004,2022,8,38,34,M,F,10
19,11/09/2009,2022,8,45,39,M,F,11
48,17/04/2002,2022,8,43,50,M,F,11
29,01/12/1997,2022,8,52,51,M,F,11
55,19/10/2005,2022,8,36,35,M,F,11
30,02/02/2001,2022,8,44,44,M,F,11
30,12/02/2004,2022,8,45,37,M,F,11
25,28/05/2003,2022,8,44,37,M,F,11
42,24/04/2013,2022,8,29,28,M,F,11
55,11/07/2018,2022,8,48,39,M,F,11
