municipio,fecha_matrimonio,año_registro,mes_registro,edad_div1,edad_div2,sexo_div1,sexo_div2,dia_registro
30,11/03/2002,2021,4,45,47,M,F,16
3,10/10/2011,2021,4,35,34,M,F,16
30,06/04/2015,2021,4,38,31,M,F,16
43,21/08/2012,2021,4,31,31,M,F,16
30,27/08/1993,2021,4,53,51,M,F,16
43,27/01/2014,2021,4,43,38,M,F,16
3,27/11/1997,2021,4,49,46,M,F,16
43,15/08/2013,2021,4,32,31,M,F,16
35,04/03/2015,2021,4,32,37,M,F,16
2,27/05/2003,2021,4,44,41,M,F,16
46,05/12/2008,2021,4,,15,M,F,17
30,30/05/2003,2021,4,46,47,M,F,19
29,16/07/1999,2021,4,40,39,M,F,19
19,30/05/1985,2021,4,59,53,M,F,19
18,02/08/1986,2021,4,52,52,M,F,19
47,25/03/2000,2021,4,43,37,M,F,19
55,15/05/2009,2021,4,47,37,M,F,19
56,20/07/2013,2021,4,38,35,M,F,19
29,09/01/2012,2021,4,49,46,M,F,19
43,22/09/2004,2021,4,39,37,M,F,19
55,07/12/2010,2021,4,82,50,M,F,19
18,20/09/1996,2021,4,47,49,M,F,19
43,02/03/2018,2021,4,25,22,M,F,19
55,15/05/2002,2021,4,49,46,M,F,19
55,07/03/2018,2021,4,76,62,M,F,19
55,28/03/2012,2021,4,40,28,M,F,19
18,23/06/2014,2021,4,27,27,M,F,19
26,26/06/1992,2021,4,48,47,M,F,19
30,11/09/1987,2021,4,54,55,M,F,19
55,31/08/2015,2021,4,34,42,M,F,19
58,14/10/2011,2021,4,50,33,M,F,19
55,23/10/2003,2021,4,40,37,M,F,19
33,03/04/2009,2021,4,47,40,M,F,19
30,08/12/2006,2021,4,40,42,M,F,19
55,10/08/2010,2021,4,30,25,M,F,19
55,15/11/2008,2021,4,38,37,M,F,19
18,20/09/2013,2021,4,35,34,M,F,19
18,02/05/2002,2021,4,38,37,M,F,19
55,05/02/2020,2021,4,23,24,M,F,19
2,18/12/2012,2021,4,41,38,M,F,19
55,07/11/2001,2021,4,53,57,M,F,20
30,03/09/2014,2021,4,39,31,M,F,20
19,20/06/2003,2021,4,41,37,M,F,20
30,15/04/1982,2021,4,62,62,M,F,20
30,02/07/2001,2021,4,42,40,M,F,20
48,31/03/2017,2021,4,28,29,M,F,20
30,08/08/1990,2021,4,58,56,M,F,20
30,31/07/1996,2021,4,46,44,M,F,20
16,22/10/1989,2021,4,56,56,M,F,20
55,05/07/2000,2021,4,47,41,M,F,20
48,14/06/2006,2021,4,44,39,M,F,20
30,13/06/2016,2021,4,45,42,M,F,20
29,07/10/1993,2021,4,67,54,M,F,20
2,14/07/1980,2021,4,58,60,M,F,20
30,20/12/1993,2021,4,55,49,M,F,19
30,12/02/2009,2021,4,48,52,M,F,20
55,07/04/2017,2021,4,22,22,M,F,20
43,12/08/2005,2021,4,51,46,M,F,20
18,13/02/2004,2021,4,46,42,M,F,20
58,30/05/1978,2021,4,64,69,M,F,20
47,22/12/1980,2021,4,60,60,M,F,20
71,03/11/2005,2021,4,39,33,M,F,20
48,16/12/1985,2021,4,53,51,M,F,20
43,09/03/2001,2021,4,43,36,M,F,20
17,06/11/1984,2021,4,59,54,M,F,20
55,27/04/1994,2021,4,45,50,M,F,20
18,25/08/1981,2021,4,61,56,M,F,21
29,19/04/2012,2021,4,31,29,M,F,21
30,29/03/2000,2021,4,46,41,M,F,21
18,09/11/1984,2021,4,61,59,M,F,21
43,30/09/2009,2021,4,38,37,M,F,21
18,07/02/1079,2021,4,62,60,M,F,21
29,21/12/2001,2021,4,48,47,M,F,21
30,27/02/2019,2021,4,46,43,M,F,21
42,06/02/2009,2021,4,43,42,M,F,21
64,19/07/2014,2021,4,34,32,M,F,21
30,20/02/2014,2021,4,29,29,M,F,21
43,03/05/2018,2021,4,40,31,M,F,21
18,19/11/1997,2021,4,52,44,M,F,21
18,09/07/1998,2021,4,56,55,M,F,21
42,15/02/1990,2021,4,51,47,M,F,21
30,23/02/2017,2021,4,32,35,M,F,21
71,05/06/2012,2021,4,40,38,M,F,21
67,19/06/2009,2021,4,33,29,M,F,21
30,14/11/2003,2021,4,48,44,M,F,21
48,02/04/2002,2021,4,37,40,M,F,21
21,03/11/2015,2021,4,33,38,M,F,21
29,05/07/2000,2021,4,68,48,M,F,21
29,22/08/2008,2021,4,32,29,M,F,21
36,21/06/1989,2021,4,53,49,M,F,22
18,18/01/2003,2021,4,57,52,M,F,22
29,21/11/2012,2021,4,32,26,M,F,22
30,17/04/2010,2021,4,34,34,M,F,22
29,23/03/1993,2021,4,46,47,M,F,22
30,23/09/2005,2021,4,42,45,M,F,22
30,01/04/2016,2021,4,29,42,M,F,22
30,25/02/1997,2021,4,48,39,M,F,22
30,20/04/2007,2021,4,51,42,M,F,22
23,25/11/2011,2021,4,43,38,M,F,22
29,23/02/1990,2021,4,53,50,M,F,22
30,17/03/2016,2021,4,39,44,M,F,22
18,30/01/1998,2021,4,46,48,M,F,22
42,19/04/2000,2021,4,38,36,M,F,22
30,17/05/1971,2021,4,70,67,M,F,22
55,12/07/1995,2021,4,46,45,M,F,22
48,29/09/2006,2021,4,41,38,M,F,22
29,11/10/2018,2021,4,28,35,M,F,22
18,07/07/1998,2021,4,44,40,M,F,22
30,13/07/1998,2021,4,45,45,M,F,22
71,20/06/2019,2021,4,69,53,M,F,22
19,13/12/1999,2021,4,47,45,M,F,23
42,28/02/1992,2021,4,56,54,M,F,22
33,20/12/2016,2021,4,33,32,M,F,22
29,09/08/1997,2021,4,55,45,M,F,22
18,28/12/1991,2021,4,53,53,M,F,22
18,26/01/2011,2021,4,30,25,M,F,23
47,10/11/2007,2021,4,48,38,M,F,23
19,04/12/2003,2021,4,40,48,M,F,23
18,16/05/2007,2021,4,40,31,M,F,23
18,19/08/1983,2021,5,55,57,M,F,3
43,15/03/2018,2021,4,25,27,M,F,23
33,08/12/2006,2021,4,42,35,M,F,23
55,17/09/2009,2021,4,35,35,M,F,23
30,05/03/2001,2021,4,47,38,M,F,23
33,09/04/1991,2021,4,56,46,M,F,23
43,02/02/1999,2021,4,47,41,M,F,23
55,13/06/2005,2021,4,34,31,M,F,23
43,11/11/2002,2021,4,39,40,M,F,23
4,16/02/2009,2021,4,48,61,M,F,23
21,05/09/2011,2021,4,32,27,M,F,26
27,19/03/1986,2021,4,59,50,M,F,24
8,22/01/1996,2021,4,45,42,M,F,24
2,31/10/1985,2021,4,57,54,M,F,25
18,11/09/2015,2021,4,33,31,M,F,23
18,10/10/1994,2021,4,47,48,M,F,23
30,01/03/1991,2021,4,49,47,M,F,26
18,11/12/2007,2021,4,32,33,M,F,23
43,12/02/1999,2021,4,41,42,M,F,26
30,24/07/2008,2021,4,34,34,M,F,26
30,23/05/2009,2021,4,42,34,M,F,23
2,13/07/1990,2021,4,50,49,M,F,26
55,13/05/2010,2021,4,30,30,M,F,26
70,25/05/2000,2021,4,45,40,M,F,26
35,07/03/1995,2021,4,46,49,M,F,26
30,25/09/1981,2021,4,66,63,M,F,26
18,25/04/2011,2021,5,48,59,M,F,5
30,30/05/2006,2021,4,50,49,M,F,26
30,28/01/2016,2021,4,23,24,M,F,26
18,15/12/1994,2021,4,52,42,M,F,26
23,20/04/2007,2021,4,34,32,M,F,26
30,19/02/2003,2021,4,37,35,M,F,26
30,13/09/2008,2021,4,39,35,M,F,26
30,10/03/2006,2021,4,51,42,M,F,26
42,14/02/2013,2021,4,42,32,M,F,26
39,26/11/2015,2021,4,38,36,M,F,26
43,22/04/2014,2021,4,75,41,M,F,26
30,19/11/1980,2021,4,,62,M,F,26
18,03/11/2006,2021,4,41,39,M,F,26
55,22/04/2010,2021,4,29,30,M,F,26
20,19/12/2016,2021,4,43,47,M,F,26
29,07/01/2000,2021,4,47,43,M,F,27
18,18/11/2011,2021,4,32,26,M,F,27
30,14/03/2001,2021,4,40,37,M,F,27
30,11/03/2019,2021,4,27,26,M,F,27
42,08/07/1988,2021,4,54,54,M,F,27
30,23/07/2016,2021,4,34,27,M,F,27
17,26/06/1992,2021,4,49,44,M,F,27
30,26/06/2000,2021,4,41,44,M,F,27
29,14/12/1992,2021,4,54,52,M,F,27
43,23/08/2007,2021,4,39,41,M,F,27
3,16/02/1990,2021,4,52,54,M,F,27
18,09/10/2003,2021,4,45,40,M,F,26
2,27/04/1990,2021,4,51,49,M,F,27
30,23/02/2005,2021,4,38,38,M,F,27
17,20/11/2012,2021,4,38,34,M,F,27
18,30/03/1994,2021,4,48,46,M,F,26
43,28/01/2005,2021,4,39,37,M,F,27
55,29/10/2010,2021,4,38,41,M,F,27
30,04/12/2004,2021,4,45,36,M,F,27
30,02/04/2001,2021,4,55,52,M,F,27
39,08/10/2001,2021,4,42,40,M,F,27
30,23/03/1983,2021,4,67,62,M,F,27
71,15/12/2003,2021,4,49,55,M,F,27
17,04/11/1994,2021,4,52,47,M,F,27
2,09/09/1996,2021,4,47,48,M,F,27
30,11/06/2013,2021,4,37,57,M,F,27
42,13/07/2001,2021,4,41,37,M,F,27
18,22/11/2016,2021,4,37,33,M,F,27
18,18/06/2004,2021,4,43,43,M,F,27
55,21/11/1992,2021,4,43,42,M,F,27
55,25/04/2014,2021,4,36,39,M,F,27
29,12/09/2007,2021,4,45,39,M,F,27
55,15/05/2017,2021,4,68,44,M,F,28
30,11/01/2010,2021,4,40,32,M,F,28
29,16/04/2010,2021,4,49,36,M,F,28
29,15/11/2006,2021,4,38,53,M,F,28
55,07/10/2011,2021,4,33,28,M,F,28
30,10/05/1976,2021,4,62,62,M,F,28
30,14/11/2014,2021,4,42,43,M,F,28
25,02/12/2016,2021,4,47,39,M,F,28
17,13/02/2014,2021,4,41,30,M,F,28
42,08/12/2008,2021,4,37,34,M,F,28
17,03/12/1980,2021,4,61,59,M,F,28
70,29/04/1987,2021,4,51,51,M,F,28
30,13/12/1978,2021,4,62,60,M,F,28
43,08/09/2003,2021,4,60,60,M,F,28
30,12/06/1997,2021,4,43,41,M,F,28
33,12/11/1974,2021,4,71,69,M,F,28
17,08/02/1985,2021,4,60,54,M,F,28
18,14/07/2016,2021,4,30,27,M,F,13
55,19/09/2011,2021,4,37,38,M,F,28
19,10/12/2004,2021,4,35,47,M,F,28
43,15/02/2013,2021,4,34,33,M,F,28
30,07/06/2002,2021,4,49,42,M,F,28
43,19/08/1997,2021,4,48,48,M,F,28
17,04/12/2008,2021,4,36,30,M,F,28
30,04/02/2014,2021,4,46,38,M,F,28
29,03/06/2000,2021,4,47,41,M,F,28
30,07/02/1993,2021,4,47,48,M,F,28
2,14/05/2015,2021,4,33,28,M,M,29
30,11/05/1991,2021,4,61,54,M,F,29
42,16/12/1992,2021,4,47,46,M,F,29
30,22/09/2018,2021,4,26,23,M,F,29
30,14/02/2000,2021,4,47,42,M,F,29
17,22/09/1990,2021,4,51,50,M,F,29
42,11/10/1992,2021,4,52,45,M,F,29
3,02/10/1987,2021,4,51,50,M,F,29
17,06/12/2002,2021,4,43,42,M,F,29
30,22/05/2019,2021,4,35,27,M,F,29
30,14/02/1991,2021,4,55,55,M,F,29
30,06/03/2015,2021,4,29,26,M,F,29
25,09/10/1997,2021,4,41,42,M,F,29
30,23/12/1989,2021,4,51,48,M,F,29
17,19/02/1993,2021,4,48,52,M,F,29
25,16/07/2010,2021,4,44,42,M,F,29
39,15/08/2018,2021,4,34,51,M,F,29
42,16/05/1985,2021,4,59,54,M,F,29
43,19/02/2014,2021,4,34,30,M,F,29
29,25/10/1994,2021,4,49,47,M,F,29
30,25/03/2019,2021,4,28,22,M,F,29
30,,2021,4,53,54,M,F,28
42,23/11/2007,2021,4,38,33,M,F,29
27,06/07/2015,2021,4,40,26,M,F,29
40,28/08/2009,2021,4,38,42,M,F,29
30,28/11/2000,2021,4,48,41,M,F,29
18,03/11/2004,2021,4,36,34,M,F,30
33,29/05/2013,2021,4,52,44,M,F,30
42,08/04/2001,2021,4,40,41,M,F,30
18,07/04/1995,2021,5,55,47,M,F,7
30,04/02/2011,2021,4,47,,M,F,30
30,08/09/2000,2021,4,39,36,M,F,30
30,03/12/1982,2021,4,65,58,M,F,30
30,24/07/2017,2021,4,52,,M,F,30
18,11/02/2000,2021,4,45,37,M,F,30
33,15/07/1998,2021,4,40,40,M,F,30
29,02/09/1998,2021,4,43,45,M,F,30
30,10/02/2015,2021,4,28,29,M,F,30
30,27/02/1986,2021,4,58,58,M,F,30
38,19/06/2004,2021,4,38,36,M,F,30
25,20/02/2004,2021,4,56,56,M,F,30
18,04/02/1999,2021,5,43,43,M,F,1
18,26/01/2004,2021,5,37,35,M,F,1
18,30/05/2007,2021,5,37,37,M,F,1
2,13/05/1989,2021,5,50,49,M,F,3
55,18/03/2000,2021,5,50,38,M,F,3
19,22/10/1993,2021,5,51,51,M,F,3
47,04/12/2013,2021,5,38,43,M,F,3
30,30/12/1988,2021,5,54,53,M,F,3
30,04/05/1995,2021,5,48,48,M,F,3
18,04/03/1997,2021,5,48,44,M,F,3
30,13/04/2015,2021,5,,39,M,F,3
30,20/10/2006,2021,5,44,41,M,F,3
25,19/12/2018,2021,5,53,43,M,F,3
27,04/01/2014,2021,5,50,46,M,F,3
43,17/08/1992,2021,5,51,50,M,F,3
29,27/12/2013,2021,5,31,30,M,F,3
55,10/03/1999,2021,5,65,49,M,F,4
27,21/08/1999,2021,5,41,45,M,F,4
30,31/08/1993,2021,5,50,49,M,F,4
30,17/03/2012,2021,5,39,39,M,F,4
30,03/12/2015,2021,5,43,42,M,F,4
33,03/11/1999,2021,5,45,43,M,F,4
30,30/12/1982,2021,5,76,64,M,F,4
19,12/05/2016,2021,5,38,34,M,F,4
35,01/04/1989,2021,5,58,52,M,F,4
33,02/04/1987,2021,5,58,58,M,F,4
42,28/10/2001,2021,5,37,37,M,F,4
2,12/02/2013,2021,5,26,26,M,F,4
55,18/03/1998,2021,5,40,41,M,F,4
25,24/03/2017,2021,5,29,,M,F,4
50,27/09/1997,2021,5,49,42,M,F,4
18,11/09/2006,2021,5,39,32,M,F,4
19,25/04/1980,2021,5,62,60,M,F,7
18,19/02/1998,2021,5,44,39,M,F,4
66,12/03/1998,2021,5,58,55,M,F,4
55,23/02/1998,2021,5,42,39,M,F,4
55,21/07/1976,2021,5,65,64,M,F,4
48,09/09/2010,2021,5,56,51,M,F,4
25,12/05/2003,2021,5,48,46,M,F,4
22,06/04/2019,2021,5,52,49,M,F,4
55,04/12/2013,2021,5,67,42,M,F,4
20,28/11/2003,2021,5,43,44,M,F,4
30,11/04/2014,2021,5,40,39,M,F,4
29,30/05/2014,2021,5,42,36,M,F,4
29,21/04/2004,2021,5,51,43,M,F,5
27,24/09/1981,2021,5,,,M,F,5
47,09/11/2010,2021,5,39,34,M,F,5
35,17/10/1972,2021,5,81,73,M,F,5
42,20/01/2005,2021,5,50,48,M,F,5
18,11/07/1998,2021,5,44,42,M,F,5
55,23/10/2009,2021,5,39,27,M,F,6
18,16/03/2005,2021,5,45,34,M,F,6
18,28/01/2000,2021,5,65,63,M,F,6
18,28/04/2016,2021,5,40,35,M,F,6
55,27/11/2013,2021,5,32,24,M,F,6
19,21/10/2005,2021,5,41,39,M,F,7
55,15/07/2011,2021,5,33,27,M,F,6
18,06/11/2007,2021,5,,33,M,F,6
21,11/12/2007,2021,5,36,,M,F,6
2,20/02/2008,2021,5,35,33,M,F,6
43,13/11/1990,2021,5,50,57,M,F,6
55,31/03/2004,2021,5,42,33,M,F,6
18,06/08/1998,2021,5,41,39,M,F,6
29,02/08/2004,2021,5,40,36,M,F,6
42,23/12/1982,2021,5,67,60,M,F,6
17,02/10/1972,2021,5,70,65,M,F,6
55,17/10/2006,2021,5,58,55,M,F,6
30,12/05/1993,2021,5,47,44,M,F,4
30,24/08/1996,2021,5,48,44,M,F,6
19,14/02/2014,2021,5,30,27,M,F,7
30,04/01/2002,2021,5,44,39,M,F,6
55,22/07/2016,2021,5,28,25,M,F,6
18,11/07/2007,2021,5,72,58,M,F,6
55,23/07/2020,2021,5,21,19,M,F,6
30,13/07/1990,2021,5,53,56,M,F,6
30,31/12/2012,2021,5,47,40,M,F,6
30,20/12/2014,2021,5,35,40,M,F,6
2,27/07/1996,2021,5,51,50,M,F,6
27,30/09/2020,2021,6,25,20,M,F,11
18,12/01/1974,2021,5,72,70,M,F,7
18,04/12/2007,2021,5,39,35,M,F,7
18,08/12/2011,2021,5,34,30,M,F,7
43,30/09/1999,2021,5,41,43,M,F,7
57,13/12/1962,2021,5,79,76,M,F,7
42,01/06/1990,2021,5,60,59,M,F,7
30,04/04/2019,2021,5,45,36,M,F,7
43,16/12/2016,2021,5,31,23,F,F,7
6,12/01/1996,2021,5,46,46,M,F,7
30,04/04/2014,2021,5,45,31,M,F,7
43,21/04/2014,2021,5,38,32,M,F,7
43,11/02/1999,2021,5,41,41,M,F,7
29,24/06/1988,2021,5,55,52,M,F,7
30,04/04/2014,2021,5,48,40,M,F,7
66,22/04/2016,2021,5,31,28,M,F,7
18,06/03/2006,2021,5,38,34,M,F,7
30,04/05/1989,2021,5,66,51,M,F,7
42,12/04/1995,2021,5,46,45,M,F,7
18,21/03/2017,2021,5,23,23,M,F,7
30,11/08/2017,2021,5,32,37,M,F,7
30,03/03/2000,2021,5,44,42,M,F,7
21,13/10/2012,2021,5,39,41,M,F,8
45,24/09/1983,2021,5,63,66,M,F,8
72,17/12/1993,2021,5,47,51,M,F,9
18,03/02/2004,2021,5,39,43,M,F,10
30,13/02/2015,2021,5,30,45,M,F,10
18,22/03/2002,2021,5,44,41,M,F,10
19,13/02/2014,2021,5,27,25,M,F,10
18,20/01/2007,2021,5,41,36,M,F,10
17,10/04/2015,2021,5,28,24,M,F,10
35,18/10/2019,2021,5,28,22,M,F,10
2,18/02/2016,2021,5,28,30,M,F,10
19,11/03/1994,2021,5,49,51,M,F,10
47,18/06/2015,2021,5,38,54,M,F,10
30,29/06/1981,2021,5,60,58,M,F,10
30,28/02/2000,2021,5,45,45,M,F,10
39,03/11/2014,2021,5,29,33,M,F,10
55,27/08/2010,2021,5,34,26,M,F,11
29,26/11/2004,2021,5,43,43,M,F,11
18,15/07/2005,2021,5,46,39,M,F,11
29,29/04/2008,2021,5,37,32,M,F,11
43,21/10/1988,2021,5,55,55,F,F,11
30,22/02/1999,2021,5,45,41,M,F,11
16,15/06/2019,2021,5,33,31,M,F,11
43,20/08/2010,2021,5,48,46,M,F,11
30,13/01/2006,2021,5,43,36,M,F,11
55,20/06/2012,2021,5,39,39,M,F,11
43,21/06/2016,2021,5,25,22,M,F,11
43,27/09/2001,2021,5,83,71,M,M,11
42,25/04/1998,2021,5,42,37,M,F,11
42,10/11/1988,2021,5,54,51,M,F,11
17,14/03/1987,2021,5,62,58,M,F,11
18,22/03/2002,2021,5,52,51,M,F,11
25,05/10/2012,2021,5,41,34,M,F,11
29,08/09/2000,2021,5,52,44,M,F,11
47,19/11/2010,2021,5,38,40,M,F,11
3,02/02/2002,2021,5,45,37,M,F,11
43,09/09/1998,2021,5,58,46,M,F,11
19,25/08/2005,2021,5,51,51,M,F,11
30,15/06/2005,2021,5,45,42,M,F,11
42,13/12/1991,2021,5,49,47,M,F,11
30,13/07/2016,2021,5,28,21,M,F,11
30,22/10/2015,2021,5,27,27,M,F,11
30,01/08/2014,2021,5,35,28,M,F,11
43,23/05/2011,2021,5,48,38,M,F,11
18,04/08/1999,2021,5,55,47,M,F,11
48,27/05/2013,2021,5,25,23,M,F,11
18,30/11/2018,2021,5,39,35,M,F,11
18,18/01/2013,2021,5,33,33,M,F,11
30,27/03/1998,2021,5,53,51,M,F,12
30,22/11/2010,2021,5,31,28,M,F,12
18,07/12/2015,2021,5,32,31,M,F,12
55,22/01/2010,2021,5,31,28,M,F,12
66,08/02/1987,2021,5,56,56,M,F,12
42,22/12/1990,2021,5,55,52,M,F,12
48,29/08/2003,2021,5,36,35,M,F,12
30,30/10/2000,2021,5,39,37,M,F,12
26,14/02/2013,2021,5,28,27,M,F,12
42,03/09/2004,2021,5,35,36,M,F,12
70,27/06/2008,2021,5,35,31,M,F,12
30,10/02/2015,2021,5,32,29,M,F,12
42,14/02/1995,2021,5,54,59,M,F,12
26,01/07/1985,2021,5,56,63,M,F,12
17,07/09/2009,2021,5,38,33,M,F,12
29,26/03/1990,2021,5,50,48,M,F,12
43,27/08/2004,2021,5,49,41,M,F,12
19,29/01/2016,2021,5,46,29,M,F,14
30,16/02/2009,2021,5,46,32,M,F,12
64,24/05/2018,2021,5,31,21,M,F,12
55,27/08/2020,2021,5,43,33,M,F,12
29,22/01/1999,2021,5,43,41,M,F,12
55,06/12/2019,2021,5,44,40,M,F,12
36,01/06/2000,2021,5,46,40,M,F,12
55,16/07/2020,2021,5,40,33,M,F,13
2,13/02/2013,2021,5,34,27,M,F,13
18,18/01/2002,2021,5,52,53,M,F,13
55,28/10/2019,2021,5,28,47,M,F,13
30,15/01/1997,2021,5,44,44,M,F,13
30,12/03/2011,2021,5,40,41,M,F,12
30,09/01/2017,2021,5,30,30,M,F,13
30,31/01/2013,2021,5,38,46,M,F,13
30,29/08/1996,2021,5,45,43,M,F,12
55,10/09/1997,2021,5,46,46,M,F,13
16,18/06/1994,2021,5,47,45,M,F,13
5,30/09/1985,2021,5,68,53,M,F,13
17,31/08/1987,2021,5,52,50,M,F,13
18,31/03/2005,2021,5,56,48,M,F,13
30,07/02/2014,2021,5,33,27,M,F,13
30,14/08/1987,2021,5,51,52,M,F,13
30,08/04/1981,2021,5,60,57,M,F,13
30,04/10/2011,2021,5,43,40,M,F,13
26,23/09/2016,2021,5,28,26,M,F,13
12,22/06/1988,2021,5,51,53,M,F,13
30,13/02/2015,2021,5,70,53,M,F,13
12,29/10/2010,2021,5,60,54,M,F,13
71,15/04/1971,2021,5,74,67,M,F,13
55,02/10/2014,2021,5,42,41,M,F,13
30,25/11/2008,2021,5,50,40,M,F,13
42,02/03/2001,2021,5,43,38,M,F,13
19,15/04/2016,2021,5,26,27,M,F,13
30,09/06/1999,2021,5,48,47,M,F,13
55,17/04/2015,2021,5,70,65,M,F,13
14,22/10/1993,2021,5,46,45,M,F,13
55,19/02/1998,2021,5,45,40,M,F,13
30,,2021,5,51,53,M,F,13
30,12/12/1980,2021,5,62,60,M,F,13
30,03/07/1999,2021,5,48,44,M,F,13
4,08/04/1986,2021,5,57,53,M,F,13
18,23/10/2009,2021,5,39,46,M,F,13
30,17/09/1999,2021,5,49,49,M,F,13
18,07/02/2014,2021,5,55,53,M,F,13
18,02/01/2015,2021,5,37,34,M,F,13
18,12/12/1990,2021,5,59,49,M,F,13
16,04/08/1998,2021,5,54,45,M,F,13
55,09/08/2019,2021,5,53,51,M,F,14
19,15/05/1994,2021,5,60,56,M,F,14
43,09/05/1986,2021,5,54,55,M,F,14
30,09/11/2012,2021,5,36,36,M,F,14
47,28/12/2001,2021,5,49,49,M,F,14
55,04/03/2011,2021,5,35,30,M,F,14
30,30/04/2015,2021,5,26,25,M,F,14
26,03/01/1991,2021,5,49,54,M,F,14
43,29/05/1998,2021,5,60,47,M,F,14
37,03/06/2019,2021,5,48,35,M,F,14
70,31/03/1999,2021,5,41,36,M,F,14
55,16/03/1995,2021,5,46,46,M,F,14
30,12/03/2002,2021,5,43,45,M,F,14
30,14/02/2014,2021,5,72,50,M,F,14
30,01/02/2019,2021,5,29,26,M,F,14
29,12/02/1993,2021,5,48,50,M,F,14
30,11/04/2019,2021,5,57,58,M,F,14
29,14/04/1994,2021,5,46,44,M,F,14
42,17/03/2016,2021,5,35,34,M,F,14
37,09/10/1977,2021,5,76,58,M,F,14
19,07/05/2001,2021,5,40,38,M,F,18
33,08/12/1988,2021,5,61,61,M,F,14
35,14/02/2015,2021,5,38,30,M,F,14
5,10/01/1992,2021,5,49,48,M,F,14
29,05/01/2010,2021,5,31,28,M,F,14
29,08/02/2013,2021,5,30,29,M,F,16
29,31/07/2015,2021,5,35,38,M,F,16
23,03/09/2003,2021,5,48,39,M,F,17
18,01/12/1989,2021,5,50,51,M,F,17
17,03/10/2003,2021,5,38,38,M,F,17
30,26/10/1979,2021,5,60,60,M,F,17
42,29/12/2012,2021,5,29,29,M,F,17
19,12/01/2007,2021,5,34,35,M,F,18
17,08/01/1997,2021,5,51,46,M,F,17
26,02/11/1990,2021,5,51,50,M,F,17
33,22/04/1983,2021,5,61,60,M,F,17
19,30/01/2013,2021,5,34,30,M,F,18
35,29/09/2018,2021,5,23,20,M,F,17
55,14/11/2017,2021,5,31,26,M,F,17
18,22/01/2014,2021,5,28,32,M,F,17
18,18/11/2004,2021,5,41,37,M,F,17
18,14/04/1981,2021,5,68,62,M,F,17
18,10/10/2003,2021,5,49,45,M,F,17
18,12/02/2004,2021,5,34,34,M,F,17
18,29/07/2010,2021,5,33,30,M,F,17
18,28/05/1986,2021,5,52,51,M,F,17
55,26/03/2001,2021,5,46,38,M,F,18
18,24/04/1992,2021,5,54,53,M,F,18
33,09/06/2015,2021,5,30,30,M,F,18
30,09/02/1998,2021,5,45,41,M,F,18
26,13/09/1985,2021,5,57,56,M,F,18
55,25/03/2013,2021,5,28,26,M,F,18
43,17/08/2010,2021,5,31,29,M,F,18
35,26/08/2003,2021,5,39,37,M,F,18
43,17/04/2013,2021,5,39,32,M,F,18
71,20/11/1971,2021,5,73,70,M,F,18
55,13/04/2007,2021,5,45,44,M,F,18
2,04/06/2004,2021,5,52,42,M,F,18
30,30/10/2004,2021,5,40,41,M,F,18
65,20/12/1997,2021,5,49,48,F,M,18
33,19/12/1998,2021,5,46,50,M,F,18
42,20/01/1983,2021,5,59,58,M,F,18
29,12/04/2017,2021,5,55,48,M,F,18
30,08/11/2018,2021,5,32,30,M,F,18
19,21/05/2014,2021,5,27,25,M,F,18
30,20/05/2002,2021,5,39,38,M,F,18
30,08/07/1997,2021,5,48,46,M,F,18
18,16/10/2015,2021,5,37,37,M,F,17
18,14/08/2002,2021,5,44,39,M,F,17
18,23/06/2003,2021,5,58,38,M,F,17
68,17/09/2018,2021,5,31,30,M,F,18
18,11/12/2010,2021,5,39,34,M,F,18
27,14/02/2013,2021,5,38,39,M,F,19
2,15/04/2010,2021,5,38,40,M,F,19
70,05/09/1998,2021,5,46,42,M,F,19
29,31/01/2000,2021,5,39,38,M,F,19
12,27/10/1995,2021,5,47,49,M,F,19
18,16/08/2011,2021,6,28,28,M,F,1
41,08/12/2016,2021,5,29,30,M,F,19
2,13/07/2006,2021,5,40,,M,F,19
42,30/12/2005,2021,5,37,34,M,F,19
30,23/09/2015,2021,5,47,35,M,F,19
30,04/12/2003,2021,5,48,40,M,F,19
71,07/12/1990,2021,5,58,55,M,F,19
25,18/09/1998,2021,5,43,46,M,F,19
25,30/04/1995,2021,5,56,50,M,F,19
30,06/10/2004,2021,5,48,46,M,F,19
18,25/04/1997,2021,5,51,50,M,F,19
72,24/01/1996,2021,5,48,44,M,F,19
29,07/09/2018,2021,5,49,36,M,F,19
25,23/04/2005,2021,5,63,63,M,F,19
43,19/07/1980,2021,5,66,59,M,F,19
55,22/09/1995,2021,5,46,46,M,F,19
30,21/10/2010,2021,5,31,30,M,F,19
55,09/08/2004,2021,5,63,39,M,F,19
29,10/01/1984,2021,5,60,59,M,F,19
18,06/01/1964,2021,5,78,75,M,F,19
42,30/07/2016,2021,5,24,26,M,F,19
29,15/01/2009,2021,5,33,33,M,F,19
29,17/04/1993,2021,5,,,M,F,20
26,02/03/2018,2021,5,28,23,M,F,20
55,21/04/1995,2021,5,44,50,M,F,20
30,22/04/2005,2021,5,45,46,M,F,20
56,02/06/2001,2021,5,44,42,M,F,20
19,23/11/1998,2021,5,49,40,M,F,20
43,13/10/2016,2021,5,46,44,M,F,20
43,04/07/1997,2021,5,52,44,M,F,20
5,20/01/2014,2021,5,29,28,M,F,20
29,05/10/2018,2021,5,45,47,M,F,20
