municipio,fecha_matrimonio,anio_registro,mes_registro,edad_div1,edad_div2,sexo_div1,sexo_div2,dia_registro
18,14/06/2017,2023,6,26,24,M,F,16
30,27/10/2022,2023,6,44,48,M,F,16
18,17/03/1997,2023,6,50,47,M,F,16
30,12/2/1977,2023,6,64,64,M,F,16
30,16/11/2007,2023,6,37,35,M,F,16
42,4/11/1988,2023,6,59,59,M,F,16
42,19/12/2017,2023,6,35,32,M,F,16
33,1/6/1989,2023,6,56,49,M,F,16
43,12/5/1997,2023,6,50,49,M,F,16
66,18/10/2007,2023,6,44,44,M,F,16
58,14/12/2001,2023,6,45,41,M,F,16
30,8/3/2008,2023,6,54,53,M,F,16
41,4/11/1996,2023,6,50,42,M,F,16
42,8/9/2017,2023,6,28,29,M,F,16
13,16/11/2012,2023,6,46,45,M,F,16
29,10/9/2018,2023,6,71,60,M,F,16
27,18/05/1992,2023,6,51,51,M,F,17
36,8/2/2017,2023,6,32,35,M,F,19
33,11/2/2014,2023,6,27,27,M,F,19
47,1/7/1989,2023,6,53,53,M,F,19
17,27/10/2022,2023,6,34,28,M,F,19
30,21/05/1999,2023,6,47,46,F,F,19
43,26/11/1986,2023,6,62,60,M,F,19
43,23/02/2010,2023,6,39,37,M,F,19
2,9/5/1996,2023,6,71,47,M,F,19
42,20/03/2001,2023,6,59,58,M,F,19
43,16/11/1998,2023,6,48,55,M,F,19
42,13/03/2018,2023,6,34,50,M,F,19
43,15/05/2018,2023,6,41,34,M,F,19
43,12/12/2013,2023,6,34,31,M,F,19
55,15/03/1990,2023,6,50,50,M,F,19
42,21/05/1999,2023,6,42,44,M,F,19
18,31/12/1981,2023,6,65,64,M,F,19
18,7/10/2011,2023,6,34,31,M,F,19
29,24/05/2016,2023,6,33,33,M,F,19
29,11/10/1996,2023,6,48,50,M,F,19
42,24/10/2014,2023,6,33,32,M,F,19
30,7/11/2000,2023,6,45,40,M,F,19
29,8/7/2013,2023,6,31,26,M,F,19
29,2/4/2014,2023,6,47,42,M,F,19
55,14/12/2016,2023,6,27,24,M,F,20
42,25/05/2001,2023,6,47,43,M,F,20
42,18/03/2011,2023,6,39,44,M,F,20
36,28/01/2011,2023,6,34,30,M,F,20
26,10/7/1998,2023,6,51,48,M,F,20
55,29/04/2022,2023,6,25,19,M,F,20
29,22/04/1983,2023,6,61,55,M,F,20
30,14/03/2019,2023,6,41,31,M,F,20
29,8/8/1990,2023,6,60,49,M,F,20
29,12/8/2011,2023,6,30,32,M,F,20
43,5/11/2014,2023,6,48,45,M,F,20
42,25/05/1990,2023,6,58,53,M,F,20
19,19/01/1991,2023,6,51,52,M,F,20
29,7/5/2015,2023,6,69,58,M,F,20
55,9/4/1992,2023,6,60,54,M,F,20
3,15/07/1990,2023,6,53,48,M,F,20
29,1/10/2015,2023,6,31,27,M,F,20
43,12/9/1996,2023,6,50,46,M,F,20
30,11/2/1989,2023,6,57,58,M,F,20
55,25/08/2000,2023,6,44,57,M,F,20
30,12/6/1976,2023,6,74,71,M,F,20
43,27/04/1998,2023,6,48,48,M,F,20
47,12/3/2021,2023,6,56,41,M,F,20
30,17/07/1977,2023,6,69,67,M,F,20
18,19/12/2018,2023,6,39,31,M,F,20
30,4/3/2008,2023,6,50,58,M,F,20
18,1/6/2012,2023,6,37,37,M,F,20
30,9/4/2002,2023,6,53,55,M,F,20
18,16/02/1990,2023,6,56,53,M,F,20
29,14/02/1995,2023,6,51,47,M,F,20
12,25/01/2021,2023,6,,,M,F,20
42,8/7/1999,2023,6,46,41,M,F,20
18,15/05/2006,2023,6,44,46,M,F,20
19,22/02/2019,2023,6,25,25,M,F,20
30,14/04/2000,2023,6,41,42,M,F,20
18,2/2/1988,2023,6,56,55,M,F,20
18,22/01/1999,2023,6,45,48,M,F,20
30,14/02/2019,2023,6,32,31,M,F,20
30,7/6/1999,2023,6,47,42,M,F,20
30,3/10/2016,2023,6,34,29,M,F,20
18,14/06/2019,2023,6,25,24,M,F,21
30,8/10/2015,2023,6,70,63,M,F,21
30,30/09/1996,2023,6,48,49,M,F,21
2,11/11/2010,2023,6,38,32,M,F,21
18,23/08/2019,2023,6,34,27,M,F,21
18,25/02/2011,2023,6,35,32,M,F,21
43,13/08/2007,2023,6,42,46,M,F,21
29,30/11/1992,2023,6,56,49,M,F,21
42,7/7/2017,2023,6,28,24,M,F,21
21,25/12/2010,2023,6,32,31,M,F,21
43,26/09/1988,2023,6,55,49,M,F,21
29,26/02/1986,2023,6,74,61,M,F,21
18,22/12/2017,2023,6,54,48,M,F,21
41,7/3/2021,2023,6,51,48,M,F,21
2,26/05/2015,2023,6,49,35,M,F,21
18,20/11/2015,2023,6,27,28,M,F,21
30,15/02/2000,2023,6,49,43,M,F,21
30,19/09/2016,2023,6,39,27,M,F,21
30,13/03/1998,2023,6,50,49,M,F,21
18,23/08/1995,2023,6,53,46,M,F,21
55,18/01/2019,2023,6,24,24,M,F,21
58,1/3/1996,2023,6,50,48,M,F,21
30,9/1/1992,2023,6,50,51,M,F,21
17,4/6/1988,2023,6,63,56,M,F,21
43,2/9/2005,2023,6,48,46,M,F,21
29,11/5/1997,2023,6,58,46,M,F,21
18,16/10/2000,2023,6,50,44,M,F,21
30,28/05/2015,2023,6,71,58,M,F,21
18,12/12/2011,2023,6,40,36,M,F,21
18,7/5/1973,2023,6,70,69,M,F,21
29,21/06/2013,2023,6,33,31,M,F,21
55,9/5/2016,2023,6,32,29,M,F,21
18,15/11/1971,2023,6,76,74,M,F,21
30,14/09/1988,2023,6,54,55,M,F,21
55,22/11/2018,2023,6,66,53,M,F,21
71,11/11/1989,2023,6,53,56,M,F,21
18,26/04/1980,2023,6,63,61,M,F,22
66,4/9/2016,2023,6,30,29,M,F,22
42,18/07/1992,2023,6,63,57,M,F,22
43,25/04/2005,2023,6,37,36,M,F,22
17,14/02/2004,2023,6,83,78,M,F,22
30,21/10/2005,2023,6,44,43,M,F,22
18,29/06/2000,2023,6,56,50,M,F,22
18,14/05/1993,2023,6,59,51,M,F,22
47,5/2/2010,2023,6,37,31,M,F,22
18,15/08/2007,2023,6,40,39,M,F,22
18,14/07/2017,2023,6,36,36,M,F,22
43,23/05/2017,2023,6,31,26,M,F,22
43,19/08/2016,2023,6,29,31,M,F,22
30,27/03/1993,2023,6,54,51,M,F,22
18,6/12/2005,2023,6,37,34,M,F,22
18,14/07/2017,2023,6,41,34,M,F,22
30,4/10/2003,2023,6,51,44,M,F,22
30,18/03/2006,2023,6,48,47,M,F,22
29,20/01/1999,2023,6,52,53,M,F,22
55,7/11/2002,2023,6,46,45,M,F,22
29,17/08/2011,2023,6,39,36,M,F,22
30,6/7/1987,2023,6,55,54,M,F,22
30,30/05/1997,2023,6,43,43,M,F,22
68,19/12/1992,2023,6,49,49,M,F,22
30,19/03/2009,2023,6,35,36,M,F,23
30,26/03/2014,2023,6,33,31,M,F,23
26,1/9/1979,2023,6,63,61,M,F,23
55,13/11/2017,2023,6,48,37,M,F,23
43,21/06/1993,2023,6,57,49,M,F,23
30,7/4/2014,2023,6,32,34,M,F,23
18,9/5/1985,2023,6,58,58,M,F,23
30,10/2/2012,2023,6,43,40,M,F,23
19,8/5/2019,2023,6,28,24,M,F,23
30,30/08/2013,2023,6,41,44,M,F,23
29,27/02/2004,2023,6,46,41,M,F,23
30,2/5/2007,2023,6,,50,M,F,23
30,29/11/1985,2023,6,59,55,M,F,23
30,14/07/2005,2023,6,42,41,M,F,23
30,27/10/2017,2023,6,29,27,M,F,23
30,3/2/2007,2023,6,44,43,M,F,23
55,14/02/2014,2023,6,48,44,M,F,23
55,3/5/1985,2023,6,58,58,M,F,23
41,6/12/1995,2023,6,55,70,M,F,23
13,14/02/1998,2023,6,50,45,M,F,23
47,14/05/2010,2023,6,42,36,M,F,23
71,4/8/2016,2023,6,61,61,M,F,23
30,27/09/2006,2023,6,41,47,M,F,23
18,3/1/1994,2023,6,51,56,M,F,23
35,23/11/2019,2023,6,54,48,M,F,23
28,12/12/2012,2023,6,32,28,M,F,24
18,21/09/2010,2023,6,37,32,M,F,26
30,4/11/2016,2023,6,31,34,M,F,26
55,6/11/1991,2023,6,61,58,M,F,26
48,7/3/2006,2023,6,42,42,M,F,26
2,11/11/2011,2023,6,56,57,M,F,26
48,21/05/2014,2023,6,41,34,M,F,26
30,7/12/1998,2023,6,48,44,M,F,26
43,14/02/2013,2023,6,54,50,M,F,26
55,26/02/2003,2023,6,63,48,M,F,26
43,5/2/2005,2023,6,38,36,M,F,26
42,28/04/1986,2023,6,58,56,M,F,26
42,11/2/2015,2023,6,34,29,M,F,26
29,3/12/2010,2023,6,42,41,M,F,26
48,28/10/1996,2023,6,47,45,M,F,26
25,26/02/2010,2023,6,40,35,M,F,26
71,18/09/2000,2023,6,41,37,M,F,26
42,25/04/1979,2023,6,72,64,M,F,26
48,2/10/2015,2023,6,49,38,M,F,26
42,5/6/2006,2023,6,38,36,M,F,26
33,15/11/2001,2023,6,41,37,M,F,26
18,8/8/1994,2023,6,50,50,M,F,26
29,22/05/1993,2023,6,56,56,M,F,26
48,4/12/2004,2023,6,42,41,M,F,26
18,23/11/1990,2023,6,53,53,M,F,26
30,12/2/2015,2023,6,29,28,M,F,26
30,23/03/2004,2023,6,48,47,M,F,27
30,3/2/2012,2023,6,58,41,M,F,27
30,28/08/2003,2023,6,49,48,M,F,27
30,17/02/1990,2023,6,55,54,M,F,27
30,18/06/1994,2023,6,55,68,M,F,27
30,4/7/2023,2023,6,30,25,M,F,27
30,18/07/2006,2023,6,39,36,M,F,27
47,18/09/2001,2023,6,47,42,M,F,27
17,6/5/1993,2023,6,52,47,M,F,27
36,28/10/1988,2023,6,54,53,M,F,27
30,1/5/1994,2023,6,47,45,M,F,27
29,14/12/2019,2023,6,27,25,M,F,27
25,16/10/1998,2023,6,55,53,M,F,27
30,8/2/2013,2023,6,42,42,M,F,27
2,6/7/2004,2023,6,41,42,M,F,27
30,13/11/1986,2023,6,60,58,M,F,27
30,23/11/2001,2023,6,53,49,M,F,27
18,25/05/2018,2023,6,37,37,M,F,27
30,4/12/2009,2023,6,36,40,M,F,27
18,14/06/1991,2023,6,51,53,M,F,27
42,19/04/2013,2023,6,28,27,M,F,27
42,6/2/2011,2023,6,43,41,M,F,27
42,28/03/2018,2023,6,37,38,M,F,27
30,4/11/1996,2023,6,63,50,M,F,27
58,14/11/2008,2023,6,44,44,M,F,27
30,19/08/2005,2023,6,38,37,M,F,27
42,14/01/2015,2023,6,32,32,M,F,27
42,27/12/2013,2023,6,48,41,M,F,27
30,10/2/2015,2023,6,46,35,M,F,27
18,16/04/2008,2023,6,42,37,M,F,27
29,26/06/2006,2023,6,45,43,M,F,27
18,4/6/1982,2023,6,72,76,M,F,27
30,24/11/2016,2023,6,36,30,M,F,27
48,14/12/2006,2023,6,44,36,M,F,27
72,19/09/2017,2023,6,45,38,M,F,27
2,29/06/2015,2023,6,33,29,M,F,27
30,25/02/2012,2023,6,38,35,M,F,27
55,3/9/2007,2023,6,53,52,M,F,27
33,10/3/1986,2023,6,59,55,M,F,27
48,3/5/2013,2023,6,38,29,M,F,27
29,15/07/2015,2023,6,36,26,M,F,27
33,14/07/2017,2023,6,41,44,M,F,27
55,22/11/1997,2023,6,62,49,M,F,27
12,13/09/1988,2023,6,58,48,M,F,28
30,14/09/2020,2023,6,27,26,M,F,28
36,23/10/2008,2023,6,44,40,M,F,28
55,28/04/1989,2023,6,71,68,M,F,28
29,12/11/1980,2023,6,65,59,M,F,28
49,4/2/2001,2023,6,43,43,M,F,28
17,20/04/2006,2023,6,47,49,M,F,28
30,4/4/2019,2023,6,29,25,M,F,28
33,11/6/1993,2023,6,51,51,M,F,28
18,1/9/2015,2023,6,32,31,M,F,28
29,16/12/2004,2023,6,43,36,M,F,28
42,6/8/1996,2023,6,51,42,M,F,28
43,10/9/2014,2023,6,26,26,M,F,28
43,17/02/2003,2023,6,49,48,M,F,28
48,27/03/2009,2023,6,36,31,M,F,28
43,22/09/2015,2023,6,27,27,M,F,28
29,12/5/1995,2023,6,50,48,M,F,28
30,18/09/1971,2023,6,82,70,M,F,28
33,26/04/2022,2023,6,34,34,M,F,28
2,13/11/2020,2023,6,38,27,M,F,28
30,23/12/1989,2023,6,54,51,M,F,28
30,22/02/2017,2023,6,36,27,M,F,28
23,25/12/1982,2023,6,69,64,M,F,28
29,11/9/1995,2023,6,49,43,M,F,28
30,20/09/2013,2023,6,50,38,M,F,28
3,2/5/2015,2023,6,30,27,M,F,28
55,26/06/2015,2023,6,69,42,M,F,28
55,5/12/2016,2023,6,66,51,M,F,28
18,28/02/1996,2023,6,46,50,M,F,26
55,5/11/1999,2023,6,49,47,M,F,29
30,15/11/2006,2023,6,40,40,M,F,29
30,27/05/1998,2023,6,51,46,M,F,29
30,20/12/1999,2023,6,46,44,M,F,29
42,2/7/2007,2023,6,52,45,M,F,29
2,8/7/2004,2023,6,55,54,M,F,29
30,14/12/2019,2023,6,30,32,M,F,29
30,22/03/2021,2023,6,34,31,M,F,29
18,7/3/1988,2023,6,57,53,M,F,29
30,19/04/2018,2023,6,0,41,M,F,29
2,13/11/2019,2023,6,64,63,M,F,29
25,12/6/2009,2023,6,37,33,M,F,29
30,25/08/1987,2023,6,63,58,M,F,29
30,17/11/2017,2023,6,29,32,M,F,29
30,4/2/2004,2023,6,38,38,M,F,29
48,27/04/2012,2023,6,35,33,M,F,29
30,20/07/2018,2023,6,71,48,M,F,29
30,24/08/2021,2023,6,26,31,M,F,29
18,18/09/1987,2023,6,62,59,M,F,29
42,18/03/1978,2023,6,65,69,M,F,29
42,5/9/2001,2023,6,41,42,M,F,29
55,12/1/2006,2023,6,43,33,M,F,29
35,14/01/2019,2023,6,65,59,M,F,29
30,25/09/1991,2023,6,61,56,M,F,29
29,18/10/1985,2023,6,60,57,M,F,29
30,26/03/2021,2023,6,27,26,M,F,29
48,10/10/2008,2023,6,41,36,M,F,29
30,15/09/2002,2023,6,43,40,M,F,29
25,19/10/1994,2023,6,55,55,M,F,29
55,8/5/2017,2023,6,40,48,M,F,30
30,9/9/2002,2023,6,46,39,M,F,30
30,16/05/2003,2023,6,47,51,M,F,30
30,4/3/2021,2023,6,30,31,M,F,30
30,16/12/2000,2023,6,46,42,M,F,30
30,25/06/2013,2023,6,35,29,M,F,30
30,1/12/2014,2023,6,28,29,M,F,30
30,22/11/2014,2023,6,53,44,M,F,30
42,18/03/2011,2023,6,39,44,M,F,30
30,17/01/2018,2023,6,29,28,M,F,30
42,18/03/2011,2023,6,39,44,M,F,30
26,8/5/2006,2023,6,,,M,F,30
30,10/12/2012,2023,6,43,42,M,F,30
41,14/12/1990,2023,6,57,51,M,F,30
30,5/6/2006,2023,6,42,38,M,F,30
30,22/08/2009,2023,6,58,60,M,F,30
29,20/12/1999,2023,6,46,44,M,F,30
30,13/12/2010,2023,6,39,39,M,F,30
30,14/02/2013,2023,6,34,32,M,F,30
27,20/07/2002,2023,7,,,M,F,1
27,20/07/2002,2023,7,45,38,M,F,1
27,18/02/2019,2023,7,37,32,M,F,1
27,4/8/2006,2023,7,46,41,M,F,1
30,30/01/2007,2023,7,44,41,M,F,3
47,24/11/2006,2023,7,79,57,M,F,3
47,8/11/2005,2023,7,45,39,M,F,3
43,17/05/2002,2023,7,44,43,M,F,3
26,19/06/2017,2023,7,33,32,M,F,3
55,26/04/2012,2023,7,34,34,M,F,3
55,16/01/1982,2023,7,60,61,M,F,3
30,13/05/2016,2023,7,56,53,M,F,3
18,10/7/1998,2023,7,57,55,M,F,3
2,8/9/2011,2023,7,57,59,M,F,3
51,20/08/2014,2023,7,34,29,M,F,3
30,16/08/1999,2023,7,48,47,M,F,3
29,9/12/2013,2023,7,35,29,M,F,3
18,9/9/1991,2023,7,54,53,M,F,3
30,6/10/2010,2023,7,32,33,M,F,3
30,8/4/2002,2023,7,44,41,M,F,3
30,11/5/2000,2023,7,45,47,M,F,4
72,23/09/2016,2023,7,38,44,M,F,4
55,27/08/1998,2023,7,46,42,M,F,4
17,7/3/1998,2023,7,53,49,M,F,4
17,8/9/2018,2023,7,29,30,M,F,4
42,26/11/2004,2023,7,40,40,M,F,4
30,29/10/2008,2023,7,41,40,M,F,4
30,19/05/2006,2023,7,46,50,M,F,4
43,26/02/1996,2023,7,50,46,M,F,4
30,7/7/1991,2023,7,55,57,M,F,4
30,10/11/2006,2023,7,38,37,M,F,4
30,15/07/2019,2023,7,43,42,M,F,4
55,17/05/2019,2023,7,61,54,M,F,4
42,19/02/2021,2023,7,67,60,M,F,4
66,9/6/1989,2023,7,,,M,F,4
55,20/02/2020,2023,7,26,23,M,F,4
55,16/02/2001,2023,7,40,42,M,F,4
30,26/02/1993,2023,7,51,49,M,F,4
29,11/3/2020,2023,7,48,49,M,F,4
18,12/2/1999,2023,7,46,42,M,F,4
26,28/09/1991,2023,7,56,52,M,F,4
43,23/01/2008,2023,7,51,49,M,F,4
30,23/03/1994,2023,7,53,49,M,F,4
55,2/2/2022,2023,7,50,40,M,F,4
17,2/4/2014,2023,7,39,29,M,F,4
30,17/06/2004,2023,7,45,41,M,F,4
29,7/5/1994,2023,7,59,50,M,F,4
38,27/10/2016,2023,7,36,33,M,F,4
35,23/12/1980,2023,7,62,57,M,F,4
30,29/01/2015,2023,7,49,38,M,F,5
18,6/2/2008,2023,7,42,37,M,F,5
55,24/05/2019,2023,7,56,50,M,F,5
42,26/09/2008,2023,7,44,42,M,F,5
30,12/3/2008,2023,7,38,38,M,F,5
12,9/11/1983,2023,7,59,55,M,F,5
30,2/7/2015,2023,7,43,34,M,F,5
17,2/4/2014,2023,7,34,30,M,F,5
55,10/12/2008,2023,7,45,42,M,F,5
55,4/11/2013,2023,7,30,29,M,F,5
12,28/02/2022,2023,7,27,26,M,F,5
18,14/06/2017,2023,7,26,24,M,F,5
48,13/08/2015,2023,7,34,34,M,F,5
19,9/8/2021,2023,7,31,30,M,F,5
30,6/2/2008,2023,7,39,40,M,F,5
42,26/05/1986,2023,7,55,53,M,F,5
30,12/2/2015,2023,7,38,37,M,F,5
55,12/3/2008,2023,7,41,39,M,F,5
29,11/4/2002,2023,7,63,62,M,F,5
66,9/6/1989,2023,7,54,55,M,F,6
18,19/12/1978,2023,7,65,64,M,F,6
17,20/01/1997,2023,7,53,53,M,F,6
55,1/6/1983,2023,7,61,61,M,F,6
30,30/06/2005,2023,7,53,43,F,F,6
30,28/02/2022,2023,7,42,40,M,F,6
42,3/8/2016,2023,7,83,72,M,F,6
19,9/11/2006,2023,7,36,35,M,F,6
71,25/01/2012,2023,7,48,36,M,F,6
30,7/4/2008,2023,7,41,45,M,F,6
30,24/04/1978,2023,7,62,63,M,F,6
61,10/7/2015,2023,7,40,37,M,F,6
29,17/10/1987,2023,7,62,53,M,F,6
30,18/01/1999,2023,7,47,44,M,F,6
30,13/12/2002,2023,7,45,46,M,F,6
42,4/6/1999,2023,7,45,44,M,F,6
18,5/10/2001,2023,7,52,43,M,F,6
18,13/02/1990,2023,7,79,55,M,F,6
55,28/08/1998,2023,7,50,46,M,F,6
55,22/12/1995,2023,7,48,42,M,F,6
29,9/5/2002,2023,7,40,38,M,F,6
18,22/01/1966,2023,7,84,77,M,F,6
35,21/06/2018,2023,7,29,32,M,F,6
27,6/10/2018,2023,7,25,24,M,F,6
43,22/09/1998,2023,7,49,43,M,F,7
43,1/3/1999,2023,7,46,44,M,F,7
58,24/10/1999,2023,7,44,44,M,F,7
42,26/12/1995,2023,7,49,46,M,F,7
12,22/05/2015,2023,7,35,29,M,F,7
2,17/02/2021,2023,7,25,25,M,F,7
43,12/9/2016,2023,7,32,32,M,F,7
43,28/01/2006,2023,7,42,43,M,F,7
26,8/3/2014,2023,7,29,27,M,F,7
30,28/05/1999,2023,7,48,50,M,F,7
18,23/10/1993,2023,7,57,55,M,F,7
30,1/7/1997,2023,7,47,41,M,F,7
30,9/3/2017,2023,7,57,54,M,F,7
19,4/5/1998,2023,7,53,49,M,F,7
30,16/02/2018,2023,7,029,25,M,F,7
17,30/11/1998,2023,7,48,49,M,F,7
3,18/10/1996,2023,7,59,59,M,F,7
16,6/9/1980,2023,7,68,60,M,F,7
29,25/08/2008,2023,7,35,36,M,F,7
66,30/12/2011,2023,7,48,54,M,F,7
30,1/8/2014,2023,7,41,37,M,F,7
29,20/06/2003,2023,7,38,37,M,F,7
30,18/05/2019,2023,7,39,38,M,F,10
30,29/09/2005,2023,7,43,43,M,F,10
30,11/8/2010,2023,7,35,33,M,F,10
2,4/10/2012,2023,7,31,32,M,F,10
43,19/06/2012,2023,7,37,31,M,F,10
42,10/3/1987,2023,7,57,54,M,F,10
36,28/09/2018,2023,7,28,32,M,F,10
43,25/03/2002,2023,7,53,45,M,F,10
43,11/1/2008,2023,7,38,36,M,F,10
17,23/11/2006,2023,7,37,34,M,F,10
18,21/12/1999,2023,7,58,49,M,F,10
55,30/03/2022,2023,7,38,44,M,F,10
18,17/05/1983,2023,7,59,65,M,F,10
30,11/12/1998,2023,7,49,46,M,F,10
41,14/02/2014,2023,7,33,30,M,F,10
18,24/01/1997,2023,7,49,50,M,F,10
48,27/06/1997,2023,7,43,44,M,F,10
43,29/04/2008,2023,7,43,35,M,F,10
42,3/4/1991,2023,7,53,48,M,F,10
47,14/07/2006,2023,7,44,34,M,F,10
26,30/12/2012,2023,7,37,37,M,F,10
43,10/7/2003,2023,7,51,49,M,F,10
47,12/2/1998,2023,7,43,42,M,F,10
48,17/11/2017,2023,7,37,38,M,F,10
30,7/4/2006,2023,7,44,47,M,F,10
30,20/10/2005,2023,7,41,42,M,F,10
43,4/11/1994,2023,7,47,48,M,F,10
71,26/10/2001,2023,7,42,41,M,F,10
47,12/12/2013,2023,7,34,29,M,F,10
48,5/7/2019,2023,7,59,47,M,F,10
29,14/06/2013,2023,7,40,34,M,F,10
55,14/11/2006,2023,7,39,,M,F,10
35,20/06/1998,2023,7,48,46,M,F,10
18,14/11/2008,2023,7,45,40,M,F,11
21,10/8/2020,2023,7,50,45,M,F,11
43,10/11/2021,2023,7,31,30,M,F,11
43,8/5/2007,2023,7,47,46,M,F,11
30,10/12/1996,2023,7,47,45,M,F,11
25,3/9/2007,2023,7,37,38,M,F,11
30,26/12/2000,2023,7,47,43,M,F,11
30,26/01/2018,2023,7,34,34,M,F,11
55,18/05/2004,2023,7,42,45,M,F,11
48,23/10/2017,2023,7,29,24,M,F,11
29,14/01/2005,2023,7,42,41,M,F,11
2,5/6/2009,2023,7,38,36,M,F,11
30,4/2/2000,2023,7,48,41,M,F,11
43,20/06/1991,2023,7,51,51,M,F,11
30,23/04/1995,2023,7,55,47,M,F,11
55,30/08/2013,2023,7,29,30,M,F,11
30,7/12/1994,2023,7,48,46,M,F,11
30,9/5/1991,2023,7,52,52,M,M,11
55,2/5/2003,2023,7,44,38,M,F,11
55,12/8/2022,2023,7,75,66,M,F,11
17,8/10/1977,2023,7,72,68,M,F,11
66,27/08/1993,2023,7,54,54,M,F,11
16,2/4/1984,2023,7,65,56,M,F,11
55,11/10/2007,2023,7,39,38,M,F,12
35,16/07/1986,2023,7,54,51,M,F,12
18,24/11/2019,2023,7,32,29,M,F,12
42,19/04/2004,2023,7,46,42,M,F,12
55,11/1/2019,2023,7,29,27,M,F,12
2,7/7/2017,2023,7,29,30,M,F,12
55,26/10/2022,2023,7,85,81,M,F,12
3,17/02/2007,2023,7,,,,,12
30,15/03/2000,2023,7,46,43,M,F,12
30,6/2/2020,2023,7,69,52,M,F,12
55,9/8/2004,2023,7,78,56,M,F,12
18,19/03/2008,2023,7,39,38,M,F,12
42,14/03/1997,2023,7,46,45,M,F,12
66,11/6/2003,2023,7,60,63,M,F,12
70,26/04/2007,2023,7,51,38,M,F,12
58,1/10/2013,2023,7,30,30,M,F,12
55,25/08/1998,2023,7,47,40,M,F,12
30,12/3/2022,2023,7,31,29,M,F,12
42,15/02/2017,2023,7,31,28,M,F,12
29,5/6/2015,2023,7,42,41,M,F,12
30,18/12/2011,2023,7,32,42,M,F,12
30,17/09/2004,2023,7,45,45,M,F,12
30,20/11/2008,2023,7,59,60,M,F,12
30,4/11/2006,2023,7,46,49,M,F,13
30,6/10/2006,2023,7,52,45,M,F,13
30,22/06/1993,2023,7,52,48,M,F,13
30,13/11/2003,2023,7,43,42,M,F,13
30,27/08/1996,2023,7,54,48,M,F,13
72,27/02/1996,2023,7,50,47,M,F,13
55,26/03/2007,2023,7,46,40,M,F,13
43,20/04/2006,2023,7,38,35,M,F,13
42,12/1/1981,2023,7,63,58,M,F,13
42,30/03/2015,2023,7,51,52,M,F,13
11,2/8/2013,2023,7,36,33,M,F,13
55,3/3/2022,2023,7,44,25,M,F,13
43,12/7/2017,2023,7,41,37,M,F,13
27,13/01/2011,2023,7,38,36,M,F,13
66,16/01/1997,2023,7,55,50,M,F,13
30,31/03/2003,2023,7,48,47,M,F,13
42,17/04/1995,2023,7,46,46,M,F,13
18,24/09/2004,2023,7,40,47,M,F,13
13,16/11/2012,2023,7,46,45,M,F,13
30,11/5/2018,2023,7,43,37,M,F,13
19,22/04/2016,2023,7,29,31,M,F,13
29,11/8/2011,2023,7,30,30,M,F,13
41,9/9/1997,2023,7,44,46,M,F,13
18,7/3/1984,2023,7,61,63,M,F,13
42,1/2/1995,2023,7,51,51,M,F,13
35,9/8/2021,2023,7,40,41,M,F,13
18,22/12/2006,2023,7,66,56,M,F,13
30,19/03/2021,2023,7,49,27,M,F,13
18,17/01/2013,2023,7,33,29,M,M,14
36,15/02/2017,2023,7,67,60,M,F,14
43,15/03/1991,2023,7,54,50,M,F,14
29,14/10/2016,2023,7,45,38,M,F,14
48,8/10/2020,2023,7,25,26,M,F,14
55,18/02/2022,2023,7,25,23,M,F,14
30,29/09/1986,2023,7,77,63,M,M,14
30,14/10/1988,2023,7,53,51,M,F,14
30,4/4/1990,2023,7,52,53,M,F,14
30,23/11/2021,2023,7,44,31,M,F,14
30,21/11/2005,2023,7,44,42,M,F,14
18,18/10/1996,2023,7,45,45,M,F,14
43,19/06/2000,2023,7,47,42,M,F,14
17,2/4/2001,2023,7,71,63,M,F,14
43,20/04/2007,2023,7,38,38,M,F,14
18,10/7/1990,2023,7,56,49,M,F,14
18,13/11/2012,2023,7,32,29,M,F,14
18,22/11/1996,2023,7,46,44,M,F,14
33,14/07/1989,2023,7,54,51,M,F,14
23,3/3/2001,2023,7,44,44,M,F,14
55,26/08/2002,2023,7,40,39,M,F,14
29,28/04/2008,2023,7,38,37,M,F,14
38,3/11/1990,2023,7,57,53,M,F,14
56,8/4/2000,2023,7,46,45,M,F,15
29,23/11/1996,2023,7,49,48,M,F,16
18,6/10/2000,2023,7,54,42,M,F,17
61,20/09/2019,2023,7,25,26,M,F,17
33,1/11/2017,2023,7,23,22,M,F,17
33,3/8/1984,2023,7,62,57,M,F,17
13,8/8/2009,2023,7,35,32,M,F,17
29,4/4/1994,2023,7,51,63,M,F,17
33,10/8/2008,2023,7,50,41,M,F,18
43,10/10/1980,2023,7,61,63,M,F,18
47,12/6/2020,2023,7,40,35,M,F,18
55,13/02/2017,2023,7,53,49,M,F,18
42,31/10/2012,2023,7,39,26,M,F,18
30,1/2/2003,2023,7,46,46,M,F,18
25,11/5/2021,2023,7,49,24,M,F,18
25,18/09/2017,2023,7,31,26,M,F,18
2,2/12/2011,2023,7,32,31,M,F,18
47,26/02/1999,2023,7,42,41,M,F,18
55,13/12/2010,2023,7,39,34,M,F,18
55,18/01/2016,2023,7,49,47,M,F,18
30,22/02/2016,2023,7,59,39,M,F,18
30,14/04/2018,2023,7,38,45,M,F,18
30,21/02/2017,2023,7,41,29,M,F,18
35,27/10/2017,2023,7,25,26,M,F,18
4,20/05/2011,2023,7,30,30,M,F,18
55,23/05/1996,2023,7,47,41,M,F,19
