municipio,edad_cty1,edad_cty2,sexo_cty1,sexo_cty2,año_matrimonio,mes_matrimonio,dia-matrimonio
30,22,20,M,F,2023,6,8
66,48,38,M,F,2023,6,8
42,60,41,M,F,2023,6,8
37,25,20,M,F,2023,6,8
43,19,19,M,F,2023,6,8
55,25,22,M,F,2023,6,8
30,46,46,M,F,2023,6,8
2,25,25,M,F,2023,6,8
47,77,72,M,F,2023,6,8
48,53,49,M,F,2023,6,9
27,69,49,M,F,2023,6,8
27,28,28,M,F,2023,6,8
4,29,29,M,F,2023,6,8
29,39,44,M,F,2023,6,8
25,32,29,M,F,2023,6,9
18,23,23,M,F,2023,6,9
42,27,33,M,F,2023,6,9
42,34,33,M,F,2023,6,9
55,62,60,M,F,2023,6,9
18,33,44,M,F,2023,6,9
55,19,19,M,F,2023,6,9
35,18,19,M,F,2023,6,9
18,58,44,M,F,2023,6,9
30,37,37,M,F,2023,6,10
42,20,18,M,F,2023,6,9
55,24,21,M,F,2023,6,9
18,30,28,M,F,2023,6,9
18,28,37,M,F,2023,6,9
71,28,22,M,F,2023,6,9
26,36,37,M,F,2023,6,9
41,25,25,M,F,2023,6,9
33,69,62,M,F,2023,6,9
55,48,36,M,F,2023,6,9
30,21,21,M,F,2023,6,9
51,23,23,M,F,2023,6,9
55,32,26,M,F,2023,6,9
55,26,27,M,F,2023,6,9
35,45,48,M,F,2023,6,9
29,34,34,M,F,2023,6,9
25,37,37,M,F,2023,6,9
55,24,20,M,F,2023,6,9
30,21,19,M,F,2023,6,9
30,40,39,M,F,2023,6,12
18,37,28,M,F,2023,6,9
30,30,19,M,F,2023,6,9
30,37,32,M,F,2023,6,9
55,53,62,M,F,2023,6,9
55,32,25,M,F,2023,6,9
30,31,27,M,F,2023,6,10
55,38,30,M,F,2023,6,9
62,27,20,M,F,2023,6,9
25,65,55,M,F,2023,6,9
18,53,45,M,F,2023,6,9
36,25,25,M,F,2023,6,9
17,43,47,M,F,2023,6,9
18,33,31,M,F,2023,6,9
42,42,43,M,F,2023,6,9
35,20,20,M,F,2023,6,9
55,32,28,M,F,2023,6,9
25,47,28,M,F,2023,6,9
19,23,22,M,F,2023,6,9
29,23,21,M,F,2023,6,9
30,41,39,M,F,2023,6,9
17,25,30,M,F,2023,6,10
12,29,30,M,F,2023,6,9
36,58,58,M,F,2023,6,9
42,46,43,M,F,2023,6,9
30,45,37,M,F,2023,6,10
18,56,67,M,F,2023,6,9
58,28,27,M,F,2023,6,9
59,34,27,M,F,2023,6,9
2,30,34,M,F,2023,6,9
35,26,21,M,F,2023,6,9
55,60,48,M,F,2023,6,9
42,29,25,M,F,2023,6,9
55,24,22,M,F,2023,6,9
42,50,58,M,F,2023,6,9
18,26,27,M,F,2023,6,9
55,65,54,M,F,2023,6,9
30,38,36,M,F,2023,6,9
55,49,39,M,F,2023,6,9
18,37,31,M,F,2023,6,9
30,27,23,M,F,2023,6,9
27,30,28,M,F,2023,6,10
29,22,20,M,F,2023,6,9
42,24,23,M,F,2023,6,10
27,40,47,M,F,2023,6,10
27,27,18,M,F,2023,6,10
27,23,23,M,F,2023,6,10
42,56,69,M,F,2023,6,10
30,37,36,M,F,2023,6,10
27,23,24,M,F,2023,6,10
30,38,35,M,F,2023,6,10
30,26,27,M,F,2023,6,10
30,49,27,M,F,2023,6,10
18,39,38,M,F,2023,6,10
33,33,23,M,F,2023,6,10
27,27,24,M,F,2023,6,10
27,29,20,M,F,2023,6,11
48,26,25,M,F,2023,6,12
18,27,24,M,F,2023,6,12
18,49,50,M,F,2023,6,12
55,22,20,M,F,2023,6,12
55,23,21,M,F,2023,6,12
43,34,30,M,F,2023,6,12
18,38,37,M,F,2023,6,12
30,44,44,M,F,2023,6,12
55,23,23,M,F,2023,6,12
41,52,44,M,F,2023,6,12
18,33,30,M,F,2023,6,12
42,60,55,M,F,2023,6,12
30,22,22,M,F,2023,6,12
55,32,25,F,F,2023,6,12
43,61,63,M,F,2023,6,12
48,42,41,M,F,2023,6,13
55,24,28,M,F,2023,6,12
29,32,21,M,F,2023,6,12
30,23,22,M,F,2023,6,12
30,24,23,M,F,2023,6,12
27,39,21,M,F,2023,6,12
17,41,27,M,F,2023,6,12
25,23,24,M,F,2023,6,12
30,50,50,M,F,2023,6,12
43,26,24,M,F,2023,6,12
27,29,28,M,F,2023,6,12
37,75,63,M,F,2023,6,12
55,30,32,M,F,2023,6,12
43,70,66,M,F,2023,6,12
35,29,36,M,F,2023,6,12
48,26,25,M,F,2023,6,13
35,65,60,M,F,2023,6,12
35,30,25,M,F,2023,6,12
27,50,47,M,F,2023,6,12
27,23,22,M,F,2023,6,12
18,40,40,M,F,2023,6,13
18,22,21,M,F,2023,6,13
18,33,31,M,F,2023,6,13
18,20,20,M,F,2023,6,13
48,27,27,M,F,2023,6,14
30,27,27,M,F,2023,6,13
30,52,31,M,F,2023,6,13
43,30,35,M,F,2023,6,13
33,41,42,M,F,2023,6,13
30,31,31,M,F,2023,6,13
48,27,27,M,F,2023,6,14
35,64,37,M,F,2023,6,13
30,31,26,M,F,2023,6,13
43,62,33,M,F,2023,6,13
30,28,34,M,F,2023,6,13
30,70,52,M,F,2023,6,13
30,59,37,M,F,2023,6,13
43,23,21,M,F,2023,6,13
70,33,31,M,F,2023,6,13
35,41,30,M,F,2023,6,13
30,27,27,M,F,2023,6,13
30,64,50,M,F,2023,6,13
55,32,30,F,F,2023,6,13
43,25,21,M,F,2023,6,13
27,59,52,M,F,2023,6,13
55,26,28,M,F,2023,6,13
26,30,25,M,F,2023,6,13
55,52,40,M,F,2023,6,13
43,25,32,M,F,2023,6,13
55,18,23,M,F,2023,6,13
48,25,24,F,F,2023,6,14
30,33,35,M,F,2023,6,14
55,78,61,M,F,2023,6,14
48,21,22,M,F,2023,6,15
55,29,31,M,F,2023,6,14
43,47,49,M,F,2023,6,14
30,38,33,M,F,2023,6,14
30,36,25,M,F,2023,6,14
42,38,31,M,F,2023,6,14
30,32,25,M,F,2023,6,14
55,61,62,M,F,2023,6,14
43,33,23,M,F,2023,6,14
30,41,40,M,F,2023,6,14
55,27,23,M,F,2023,6,14
30,31,28,M,F,2023,6,14
27,27,35,M,F,2023,6,14
30,48,45,M,F,2023,6,14
18,53,39,M,F,2023,6,14
43,40,28,M,F,2023,6,14
30,30,30,M,F,2023,6,14
27,39,37,M,F,2023,6,14
30,22,21,M,F,2023,6,14
12,23,27,M,F,2023,6,14
48,37,24,M,F,2023,6,15
43,55,51,M,F,2023,6,14
12,36,26,M,F,2023,6,14
48,80,53,M,F,2023,6,15
55,38,35,M,F,2023,6,14
21,29,25,M,F,2023,6,14
27,23,23,M,F,2023,6,14
29,60,57,M,F,2023,6,14
30,41,35,M,F,2023,6,15
30,32,32,M,F,2023,6,15
26,26,18,M,F,2023,6,15
55,20,29,M,F,2023,6,15
48,30,30,F,F,2023,6,16
55,28,22,M,F,2023,6,15
30,31,33,M,F,2023,6,15
56,27,20,M,F,2023,6,15
30,22,22,M,F,2023,6,15
42,39,33,M,F,2023,6,15
56,30,26,M,F,2023,6,15
35,36,42,M,F,2023,6,15
18,29,25,M,F,2023,6,15
43,47,31,M,F,2023,6,15
30,49,44,M,F,2023,6,15
30,58,50,M,F,2023,6,15
17,31,28,M,F,2023,6,15
35,52,50,M,F,2023,6,15
33,61,65,M,F,2023,6,15
30,30,29,M,F,2023,6,15
72,31,28,M,F,2023,6,15
43,51,40,M,F,2023,6,15
30,32,28,M,F,2023,6,15
43,31,28,M,F,2023,6,15
36,25,22,M,F,2023,6,15
29,32,32,M,F,2023,6,15
47,30,31,M,F,2023,6,16
47,23,23,M,F,2023,6,16
35,28,29,M,F,2023,6,15
18,27,24,M,F,2023,6,16
18,29,26,M,F,2023,6,16
55,27,27,M,F,2023,6,16
55,73,62,M,F,2023,6,15
55,38,29,M,F,2023,6,16
55,20,21,M,F,2023,6,16
21,64,53,M,F,2023,6,16
29,25,27,M,F,2023,6,15
21,28,29,M,F,2023,6,16
18,31,28,M,F,2023,6,16
19,31,28,M,F,2023,6,16
18,50,48,M,F,2023,6,16
19,34,34,M,F,2023,6,16
18,35,33,M,F,2023,6,16
30,37,37,M,F,2023,6,16
19,26,24,M,F,2023,6,16
55,55,43,M,F,2023,6,16
30,31,32,M,F,2023,6,16
55,27,24,M,F,2023,6,16
42,25,25,M,F,2023,6,16
30,36,34,M,F,2023,6,16
3,60,40,M,F,2023,6,16
30,51,49,M,F,2023,6,16
59,35,33,M,M,2023,6,16
55,35,33,M,F,2023,6,16
30,36,34,F,F,2023,6,16
27,33,27,M,F,2023,6,16
30,29,28,M,F,2023,6,16
18,61,50,M,F,2023,6,16
29,27,24,M,F,2023,6,16
18,67,58,M,F,2023,6,16
55,28,24,M,F,2023,6,16
58,27,28,M,F,2023,6,16
42,27,27,M,F,2023,6,16
35,63,54,M,F,2023,6,16
42,21,20,M,F,2023,6,16
30,29,29,M,F,2023,6,16
29,59,55,M,F,2023,6,16
55,56,62,M,F,2023,6,16
72,51,49,M,F,2023,6,16
12,30,22,M,F,2023,6,16
18,68,59,M,F,2023,6,16
25,22,21,M,F,2023,6,16
29,49,42,M,F,2023,6,19
30,38,30,M,M,2023,6,16
41,41,40,M,F,2023,6,16
55,53,39,M,F,2023,6,16
18,52,50,M,F,2023,6,16
47,67,66,M,F,2023,6,26
29,-,-,M,F,2023,6,27
29,-,-,M,F,2023,7,3
18,25,39,M,F,2023,6,16
58,34,31,M,F,2023,6,16
2,0,0,I,I,2023,7,5
43,30,48,M,F,2023,7,7
42,31,30,M,F,2023,6,16
30,28,27,M,F,2023,6,17
17,27,27,M,F,2023,6,16
18,34,28,M,F,2023,6,16
25,20,18,M,F,2023,6,16
29,-,-,M,F,2023,7,13
30,53,36,M,F,2023,7,19
55,52,50,M,F,2023,6,16
30,26,24,M,F,2023,6,17
43,-,-,M,F,2023,7,19
42,38,41,M,F,2023,6,16
3,57,48,M,F,2023,6,16
18,33,40,M,F,2023,6,16
30,39,29,M,F,2023,6,17
29,69,62,M,F,2023,6,16
55,26,21,M,F,2023,6,16
30,28,21,M,F,2023,6,17
26,43,-,M,F,2023,6,16
18,32,31,M,F,2023,6,16
29,26,27,M,F,2023,6,16
55,24,19,M,F,2023,6,16
35,35,26,M,F,2023,6,16
25,22,22,M,F,2023,6,16
18,30,20,M,F,2023,6,16
30,27,23,M,F,2023,6,17
36,31,26,M,F,2023,6,16
58,26,27,M,F,2023,6,16
30,36,36,F,F,2023,6,16
29,24,24,M,F,2023,6,16
18,21,26,M,F,2023,6,16
2,27,28,M,F,2023,6,16
42,31,30,M,F,2023,6,16
29,25,23,M,F,2023,6,16
35,33,27,M,F,2023,6,16
37,24,24,M,F,2023,6,16
30,33,31,M,F,2023,6,16
18,32,32,M,F,2023,6,16
18,34,28,M,F,2023,6,16
42,28,26,M,F,2023,6,16
42,23,21,M,F,2023,6,16
35,23,23,F,M,2023,6,16
18,32,26,M,F,2023,6,16
42,28,26,M,F,2023,6,16
35,62,48,M,F,2023,6,16
27,25,25,M,F,2023,6,17
69,27,24,M,F,2023,6,17
66,55,31,M,F,2023,6,17
59,44,50,M,F,2023,6,17
68,31,31,M,F,2023,6,17
21,36,31,M,F,2023,6,17
66,22,19,M,F,2023,6,17
27,48,48,M,F,2023,6,19
35,37,34,M,F,2023,6,17
46,24,21,M,F,2023,6,17
30,20,19,M,F,2023,6,17
21,33,30,M,F,2023,6,19
42,25,22,M,F,2023,6,18
56,21,19,M,F,2023,6,18
29,20,21,M,F,2023,6,18
18,38,37,M,F,2023,6,19
18,32,36,M,F,2023,6,19
48,34,32,M,F,2023,6,20
18,26,23,M,F,2023,6,19
18,26,22,M,F,2023,6,19
18,32,41,M,F,2023,6,19
18,28,43,M,F,2023,6,19
29,33,30,M,F,2023,6,19
18,53,64,M,F,2023,6,19
30,49,64,M,F,2023,6,19
18,22,22,M,F,2023,6,19
27,43,41,M,F,2023,6,19
30,26,26,M,F,2023,6,19
18,34,32,M,F,2023,6,19
18,25,20,M,F,2023,6,19
30,30,25,M,F,2023,6,19
55,24,30,M,F,2023,6,19
18,34,33,M,F,2023,6,19
30,25,24,M,F,2023,6,19
18,26,30,M,F,2023,6,19
48,24,19,M,F,2023,6,20
18,60,53,M,F,2023,6,19
30,59,56,M,F,2023,6,19
30,46,49,M,F,2023,6,19
30,79,60,M,F,2023,6,19
42,60,51,M,F,2023,6,19
19,26,26,M,F,2023,6,19
42,26,23,M,F,2023,6,19
30,32,33,M,F,2023,6,19
42,37,45,M,F,2023,6,19
18,40,41,M,F,2023,6,19
25,25,22,M,F,2023,6,19
18,35,27,M,F,2023,6,19
30,30,28,M,F,2023,6,19
3,39,48,M,F,2023,6,19
55,21,23,M,F,2023,6,19
18,23,20,M,F,2023,6,19
30,23,23,M,F,2023,6,19
18,45,39,M,F,2023,6,19
18,25,22,M,F,2023,6,19
18,22,21,M,F,2023,6,19
18,26,23,M,F,2023,6,19
18,31,33,M,F,2023,6,19
18,37,35,M,F,2023,6,19
33,32,35,M,F,2023,6,19
56,32,32,M,F,2023,6,19
46,50,25,M,F,2023,6,19
30,27,24,M,F,2023,6,20
48,30,21,M,F,2023,6,21
55,32,47,M,F,2023,6,20
43,44,43,M,F,2023,6,20
33,25,23,M,F,2023,6,20
30,27,23,M,F,2023,6,20
30,28,26,M,F,2023,6,20
29,29,28,M,F,2023,6,20
30,33,34,M,F,2023,6,20
18,22,35,M,F,2023,6,20
30,35,27,M,F,2023,6,20
17,66,73,M,F,2023,6,20
19,28,32,M,F,2023,6,20
30,50,43,M,F,2023,6,20
30,29,30,M,F,2023,6,20
43,20,19,M,F,2023,6,20
30,23,28,M,F,2023,6,20
43,60,55,M,F,2023,6,20
43,40,37,M,F,2023,6,20
55,28,28,M,F,2023,6,20
18,37,30,M,F,2023,6,20
25,59,55,M,F,2023,6,20
43,34,28,M,F,2023,6,20
43,28,27,M,F,2023,6,20
47,40,29,M,M,2023,6,21
18,32,33,M,F,2023,6,20
18,27,29,M,F,2023,6,20
30,30,28,M,F,2023,6,21
18,20,20,M,F,2023,6,21
55,34,24,M,F,2023,6,21
18,25,23,M,F,2023,6,21
18,29,27,M,F,2023,6,22
30,22,22,M,F,2023,6,21
43,29,34,F,F,2023,6,21
30,51,40,M,F,2023,6,21
55,78,46,M,F,2023,6,21
55,52,45,M,F,2023,6,21
35,58,52,M,F,2023,6,21
55,19,18,M,F,2023,6,21
25,24,19,M,F,2023,6,21
30,37,31,F,F,2023,6,21
43,31,29,M,F,2023,6,21
30,42,29,M,F,2023,6,21
55,31,28,M,F,2023,6,21
30,24,30,M,F,2023,6,21
30,28,24,M,F,2023,6,21
30,30,21,M,F,2023,6,21
25,71,52,M,F,2023,6,21
43,35,20,M,F,2023,6,21
30,74,52,M,F,2023,6,21
55,54,35,M,F,2023,6,21
35,26,26,M,M,2023,6,21
30,44,29,M,F,2023,6,21
43,23,25,M,F,2023,6,21
19,28,24,M,F,2023,6,22
47,41,29,M,F,2023,6,22
35,31,33,M,F,2023,6,21
19,36,43,M,F,2023,6,22
43,23,20,M,F,2023,6,21
27,31,22,M,F,2023,6,21
51,31,23,M,F,2023,6,21
51,32,24,M,F,2023,6,22
30,30,29,M,F,2023,6,22
29,31,30,M,F,2023,6,22
55,24,21,M,F,2023,6,22
43,38,35,F,F,2023,6,22
29,36,24,M,F,2023,6,22
69,48,50,M,F,2023,6,22
30,62,43,M,F,2023,6,22
29,36,26,M,F,2023,6,22
43,23,21,M,F,2023,6,22
43,27,25,M,F,2023,6,22
30,62,47,M,F,2023,6,22
30,29,27,M,F,2023,6,22
55,48,51,M,F,2023,6,22
25,42,44,M,F,2023,6,22
30,24,21,M,F,2023,6,22
51,26,21,M,F,2023,6,22
55,22,21,M,F,2023,6,22
25,60,47,M,F,2023,6,22
55,28,22,M,F,2023,6,22
30,32,31,M,F,2023,6,22
51,45,49,M,F,2023,6,22
42,27,21,M,F,2023,6,22
30,25,21,M,F,2023,6,22
30,37,25,M,F,2023,6,22
42,30,29,M,F,2023,6,22
43,26,35,M,F,2023,6,22
70,30,31,M,F,2023,6,22
47,53,51,M,F,2023,6,23
43,31,32,M,F,2023,6,22
47,48,35,M,F,2023,6,23
47,57,52,M,F,2023,6,23
18,45,47,M,F,2023,6,23
43,30,25,M,F,2023,6,22
2,31,29,M,F,2023,6,22
30,29,28,M,F,2023,6,22
47,23,22,M,F,2023,6,23
18,67,67,M,F,2023,6,23
18,62,51,M,F,2023,6,23
30,38,33,M,F,2023,6,23
30,41,28,M,F,2023,6,23
46,22,20,M,F,2023,6,22
30,31,30,M,F,2023,6,23
30,31,20,M,F,2023,6,22
29,36,25,M,F,2023,6,22
23,51,45,M,F,2023,6,23
18,33,30,M,F,2023,6,23
55,35,35,M,F,2023,6,23
19,25,23,M,F,2023,6,23
30,28,26,M,F,2023,6,23
18,27,27,M,F,2023,6,23
19,29,28,M,F,2023,6,23
19,35,34,M,F,2023,6,23
55,51,43,M,F,2023,6,23
30,38,38,F,F,2023,6,23
18,34,30,M,F,2023,6,26
42,21,20,M,F,2023,6,23
30,30,22,M,F,2023,6,23
55,30,31,M,F,2023,6,23
66,31,29,M,F,2023,6,23
3,27,19,M,F,2023,6,23
29,51,24,M,F,2023,6,23
30,28,29,M,F,2023,6,24
17,26,27,M,F,2023,6,23
33,25,21,M,F,2023,6,23
42,29,27,M,F,2023,6,23
18,37,37,M,F,2023,6,23
55,38,33,M,F,2023,6,23
30,26,25,M,F,2023,6,24
29,26,24,M,F,2023,6,23
30,33,34,M,F,2023,6,23
35,24,24,M,F,2023,6,23
30,28,26,M,F,2023,6,24
42,30,39,M,F,2023,6,23
30,34,23,M,F,2023,6,23
43,21,19,M,F,2023,6,23
26,21,26,M,F,2023,6,23
30,26,22,M,F,2023,6,23
25,30,28,M,F,2023,6,23
2,23,23,M,F,2023,6,23
30,37,34,M,F,2023,6,24
12,39,30,M,F,2023,6,23
55,23,23,M,F,2023,6,23
35,36,35,M,F,2023,6,23
30,58,57,M,F,2023,6,24
42,65,58,M,F,2023,6,24
30,24,20,M,F,2023,6,24
25,24,19,M,F,2023,6,23
55,21,20,M,F,2023,6,23
17,25,24,M,F,2023,6,23
35,29,19,M,F,2023,6,23
35,26,22,M,F,2023,6,23
55,32,36,M,F,2023,6,23
25,33,33,M,F,2023,6,23
33,30,27,M,F,2023,6,23
2,21,20,M,F,2023,6,23
27,25,26,M,F,2023,6,23
35,27,28,M,F,2023,6,23
20,53,37,F,F,2023,6,23
20,33,30,M,F,2023,6,23
29,49,45,M,F,2023,6,23
63,45,41,M,F,2023,6,24
23,23,22,M,F,2023,6,24
21,52,52,M,F,2023,6,24
14,58,55,M,F,2023,6,24
28,32,37,M,F,2023,6,24
27,31,23,M,F,2023,6,24
30,22,22,M,F,2023,6,24
30,31,26,M,F,2023,6,25
27,26,25,M,F,2023,6,25
42,57,44,M,F,2023,6,25
30,47,48,M,F,2023,6,26
18,51,57,M,F,2023,6,26
18,32,42,M,F,2023,6,26
55,64,37,M,F,2023,6,26
30,30,31,M,F,2023,6,26
18,51,45,M,F,2023,6,26
26,82,48,M,F,2023,6,26
18,74,70,M,F,2023,6,26
43,24,22,M,F,2023,6,26
30,29,29,M,F,2023,6,26
29,59,59,M,F,2023,6,26
55,45,33,M,F,2023,6,26
30,23,24,M,F,2023,6,26
18,31,30,F,F,2023,6,26
30,27,33,M,F,2023,6,26
42,43,34,M,F,2023,6,26
30,44,41,M,F,2023,6,26
30,41,39,M,F,2023,6,26
29,34,36,M,F,2023,6,26
43,22,21,M,F,2023,6,26
30,36,29,M,F,2023,6,26
55,46,44,M,F,2023,6,26
42,26,23,M,F,2023,6,26
30,43,36,M,F,2023,6,26
35,22,20,F,F,2023,6,26
43,82,34,M,F,2023,6,26
30,55,56,M,F,2023,6,26
25,25,24,M,F,2023,6,26
36,35,32,M,F,2023,6,26
43,56,45,M,F,2023,6,26
55,60,58,M,F,2023,6,26
21,44,46,M,F,2023,6,26
33,54,44,M,F,2023,6,26
48,32,25,M,F,2023,6,27
10,36,32,M,F,2023,6,26
29,58,56,M,F,2023,6,27
48,45,51,M,F,2023,6,28
55,41,34,M,F,2023,6,27
27,46,37,M,F,2023,6,27
30,23,23,M,F,2023,6,27
43,53,57,M,F,2023,6,27
30,56,52,M,F,2023,6,27
30,41,37,M,F,2023,6,27
55,36,33,M,F,2023,6,27
30,36,30,M,F,2023,6,27
30,71,55,M,F,2023,6,27
48,31,42,M,F,2023,6,29
30,33,42,M,F,2023,6,27
30,19,18,M,F,2023,6,27
43,45,35,M,F,2023,6,27
30,22,21,M,F,2023,6,27
30,61,49,M,F,2023,6,27
30,34,29,M,F,2023,6,27
17,36,32,M,F,2023,6,27
18,29,21,M,F,2023,6,27
43,26,24,M,F,2023,6,27
29,83,50,M,F,2023,6,27
29,53,32,M,F,2023,6,27
18,28,28,M,F,2023,6,28
35,63,60,M,F,2023,6,28
43,57,50,M,F,2023,6,28
30,33,26,M,F,2023,6,28
42,38,43,M,F,2023,6,28
30,35,35,M,F,2023,6,28
23,27,27,M,F,2023,6,28
43,30,20,M,F,2023,6,28
30,36,26,M,F,2023,6,28
30,62,45,M,F,2023,6,28
42,53,52,M,F,2023,6,28
30,19,19,M,F,2023,6,28
33,20,19,M,F,2023,6,28
30,27,38,M,F,2023,6,28
55,35,48,M,F,2023,6,28
30,45,32,M,F,2023,6,28
48,58,57,M,F,2023,6,30
30,39,28,M,F,2023,6,28
42,26,23,M,F,2023,6,28
30,24,26,M,F,2023,6,28
43,31,29,M,F,2023,6,28
30,37,34,M,F,2023,6,28
55,24,24,M,F,2023,6,28
30,35,33,M,F,2023,6,28
18,70,44,M,F,2023,6,28
35,26,25,M,F,2023,6,28
43,19,20,M,F,2023,6,28
36,32,33,M,F,2023,6,28
43,42,36,M,F,2023,6,28
3,25,24,M,F,2023,6,28
29,46,49,M,F,2023,6,28
48,59,54,M,F,2023,6,30
18,28,29,M,F,2023,6,29
29,32,41,M,F,2023,6,29
18,46,35,M,F,2023,6,29
18,59,46,M,F,2023,6,29
55,23,23,M,F,2023,6,29
19,21,21,M,F,2023,6,29
48,61,55,M,F,2023,7,1
55,32,26,M,F,2023,6,29
30,37,33,M,F,2023,6,29
30,41,32,M,F,2023,6,29
30,36,34,M,F,2023,6,29
42,22,21,M,F,2023,6,29
30,34,34,M,F,2023,6,29
25,58,36,M,M,2023,6,29
18,33,29,M,F,2023,6,29
27,48,46,M,F,2023,6,29
30,32,33,M,F,2023,6,29
18,62,59,M,F,2023,6,29
43,24,23,M,F,2023,6,29
18,44,43,M,F,2023,6,29
27,29,22,F,F,2023,6,29
43,34,26,M,F,2023,6,29
30,48,52,M,F,2023,6,29
55,22,23,M,F,2023,6,29
55,29,31,M,F,2023,6,30
55,25,25,F,F,2023,6,29
30,28,26,M,F,2023,6,29
33,33,24,M,F,2023,6,29
36,30,26,M,F,2023,6,29
55,23,21,M,F,2023,6,30
30,62,56,M,F,2023,6,29
55,59,39,M,F,2023,6,30
29,28,26,M,F,2023,6,29
43,23,23,M,F,2023,6,29
55,33,32,M,F,2023,6,30
30,31,28,M,F,2023,6,30
55,30,30,M,F,2023,6,29
30,29,28,M,F,2023,6,30
42,21,20,M,F,2023,6,30
30,24,24,M,F,2023,6,30
35,27,22,M,F,2023,6,29
42,48,51,M,F,2023,6,30
30,23,28,M,F,2023,6,29
35,30,42,M,F,2023,6,29
42,49,51,M,F,2023,6,30
25,28,24,M,F,2023,6,30
19,36,36,M,F,2023,6,30
55,33,31,M,F,2023,6,30
35,35,42,M,F,2023,6,30
55,30,22,M,F,2023,6,30
42,33,23,M,F,2023,6,30
12,50,47,M,F,2023,6,30
18,24,33,M,F,2023,6,30
72,29,25,M,F,2023,6,30
30,31,31,M,F,2023,6,30
55,46,37,M,F,2023,6,30
35,21,19,M,F,2023,6,30
30,45,33,M,F,2023,6,30
29,26,24,M,F,2023,6,30
47,35,29,M,F,2023,6,30
55,29,31,M,F,2023,6,30
30,28,27,M,F,2023,6,30
33,38,26,M,F,2023,6,30
43,50,51,M,F,2023,6,30
35,49,28,M,F,2023,6,30
55,26,23,M,F,2023,6,30
55,23,21,M,F,2023,6,30
43,49,46,M,F,2023,6,30
29,23,20,M,F,2023,6,30
55,20,20,M,F,2023,6,30
33,35,22,M,F,2023,6,30
42,23,22,M,F,2023,6,30
55,24,33,M,F,2023,6,30
30,31,28,M,F,2023,6,30
35,28,28,M,F,2023,6,30
18,54,41,M,F,2023,6,30
2,35,28,M,F,2023,6,30
55,29,44,M,F,2023,6,30
35,28,26,M,F,2023,6,30
55,65,55,M,F,2023,6,30
12,27,26,M,F,2023,6,30
35,50,47,M,F,2023,6,30
18,50,45,M,F,2023,6,30
42,58,53,M,F,2023,6,30
18,23,24,M,F,2023,6,30
12,47,46,M,F,2023,6,30
18,44,58,M,M,2023,6,30
56,27,24,M,F,2023,6,30
35,21,20,M,F,2023,6,30
18,50,48,M,F,2023,6,30
55,47,36,M,F,2023,6,30
25,69,33,M,F,2023,6,30
29,25,25,M,F,2023,6,30
33,34,31,F,F,2023,6,30
18,61,60,M,F,2023,6,30
72,29,39,M,F,2023,6,30
42,33,30,M,F,2023,6,30
35,40,39,M,F,2023,6,30
29,31,29,M,F,2023,6,30
26,35,37,M,F,2023,6,30
30,35,33,M,F,2023,7,1
18,53,46,M,F,2023,6,30
33,21,20,M,F,2023,6,30
3,29,31,M,F,2023,6,30
30,29,28,M,F,2023,6,30
21,23,24,M,F,2023,7,1
21,79,44,M,F,2023,7,1
20,28,26,M,F,2023,6,30
29,49,40,M,F,2023,6,30
33,27,26,M,F,2023,7,1
27,39,48,M,F,2023,7,1
27,27,23,M,F,2023,7,1
27,37,42,M,F,2023,7,1
27,27,34,M,F,2023,7,1
30,27,26,M,F,2023,7,1
30,53,34,M,F,2023,7,1
30,30,30,M,F,2023,7,1
29,28,22,M,F,2023,7,1
27,44,53,M,F,2023,7,2
41,26,24,M,F,2023,7,2
21,64,53,M,F,2023,7,3
55,46,51,M,F,2023,7,3
55,20,19,M,F,2023,7,3
30,61,45,M,F,2023,7,3
18,37,32,M,F,2023,7,3
42,35,37,M,F,2023,7,3
18,21,18,M,F,2023,7,3
30,29,29,M,F,2023,7,3
55,18,26,M,F,2023,7,3
55,28,28,M,F,2023,7,3
30,72,37,M,F,2023,7,3
30,22,21,M,F,2023,7,3
55,30,24,M,F,2023,7,3
30,34,33,M,F,2023,7,3
12,57,58,M,F,2023,7,3
55,37,20,M,F,2023,7,3
35,79,50,M,F,2023,7,3
18,42,24,M,F,2023,7,3
22,27,26,M,F,2023,7,3
30,31,34,M,F,2023,7,3
30,28,27,M,F,2023,7,3
42,57,52,M,F,2023,7,3
55,55,57,M,F,2023,7,3
11,28,28,M,F,2023,7,3
41,25,24,M,F,2023,7,3
55,28,25,M,F,2023,7,3
33,25,20,M,F,2023,7,3
55,51,46,M,F,2023,7,3
25,19,19,M,F,2023,7,3
55,37,33,M,F,2023,7,3
35,27,28,M,F,2023,7,3
43,30,27,M,F,2023,7,4
55,30,25,M,F,2023,7,4
55,34,39,M,F,2023,7,4
55,45,41,M,F,2023,7,4
55,33,33,M,F,2023,7,4
26,66,41,M,F,2023,7,4
30,29,26,M,F,2023,7,4
55,43,32,M,F,2023,7,4
55,21,58,M,F,2023,7,4
43,21,20,M,F,2023,7,4
41,61,69,M,F,2023,7,4
43,30,32,M,F,2023,7,4
26,44,37,M,F,2023,7,4
19,30,25,M,M,2023,7,4
43,23,23,M,F,2023,7,4
48,45,34,M,F,2023,7,4
26,53,40,M,F,2023,7,4
43,74,44,M,F,2023,7,4
27,29,29,M,F,2023,7,4
37,24,24,M,F,2023,7,4
55,26,26,M,F,2023,7,4
27,56,45,M,F,2023,7,4
